Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
38,11,1,1.35,0,10.994400482970477,-1,1.35,0.0,1,0.0,6,376.93,SAT,,2.044,
39,11,3,2.21,0,9.239400558519364,-1,2.21,0.0,1,0.0,6,379.14,SAT,,4.051,
40,11,18,0.7,0,6.3664005961000925,-1,0.7,0.0,1,0.0,6,379.84,SAT,,2.04,
41,11,20,0.34,0,5.456400446939468,-1,0.34,0.0,1,0.0,6,380.17999999999995,SAT,,2.018,
42,11,12,1.26,0,300.0,-1,1.26,0.0,1,0.0,6,381.43999999999994,SAT,,2.044,
43,11,22,56.16,0,300.0,-1,56.16,0.0,1,0.0,6,437.5999999999999,SAT,,58.098,
44,11,14,0.15,0,300.0,-1,0.15,0.0,1,0.0,6,437.7499999999999,SAT,,2.025,
45,11,19,0.48,0,300.0,-1,0.48,0.0,1,0.0,6,438.2299999999999,SAT,,2.038,
46,11,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,438.2299999999999,TIMEOUT,,303.357,
47,6,5,0.28,0,300.0,-1,0.28,0.0,1,0.0,6,438.5099999999999,SAT,,2.043,
48,12,3,2.26,0,4.733600270348788,-1,2.26,0.0,1,0.0,6,440.76999999999987,SAT,,4.038,
49,12,20,0.34,0,62.33920038526058,-1,0.34,0.0,1,0.0,6,441.10999999999984,SAT,,2.041,
50,12,22,55.58,0,61.897200167524815,-1,55.58,0.0,1,0.0,6,496.6899999999998,SAT,,56.115,
51,6,2,3.68,0,300.0,-1,3.68,0.0,1,0.0,7,500.36999999999983,SAT,,4.057,
52,13,17,1.02,0,2.3546006794750687,-1,1.02,0.0,1,0.0,7,501.3899999999998,SAT,,2.042,
53,13,18,0.66,0,5.672200031924247,-1,0.66,0.0,1,0.0,7,502.04999999999984,SAT,,2.038,
54,13,3,2.49,0,4.814200036573411,-1,2.49,0.0,1,0.0,7,504.53999999999985,SAT,,4.026,
55,13,2,3.41,0,300.0,-1,3.41,0.0,1,0.0,7,507.9499999999999,SAT,,4.032,
56,13,16,0.6,0,300.0,-1,0.6,0.0,1,0.0,7,508.5499999999999,SAT,,2.04,
57,13,22,51.2,0,300.0,-1,51.2,0.0,1,0.0,7,559.7499999999999,SAT,,52.078,
58,13,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,7,559.7499999999999,TIMEOUT,,303.343,
59,6,6,55.11,0,300.0,-1,55.11,0.0,1,0.0,7,614.8599999999999,SAT,,56.101,
60,14,20,0.34,0,1.5876000452518464,-1,0.34,0.0,1,0.0,7,615.1999999999999,SAT,,2.029,
61,14,3,2.32,0,5.698200472044944,-1,2.32,0.0,1,0.0,7,617.52,SAT,,4.038,
62,14,16,0.85,0,2.682200268256664,-1,0.85,0.0,1,0.0,7,618.37,SAT,,2.041,
63,14,18,0.7,0,300.0,-1,0.7,0.0,1,0.0,7,619.07,SAT,,2.04,
64,14,2,3.24,0,300.0,-1,3.24,0.0,1,0.0,7,622.3100000000001,SAT,,4.027,
65,14,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,7,622.3100000000001,TIMEOUT,,303.406,
66,14,14,0.14,0,2.3234004419028755,-1,0.14,0.0,1,0.0,7,622.45,SAT,,2.041,
67,14,19,0.48,0,156.70880027894975,-1,0.48,0.0,1,0.0,7,622.9300000000001,SAT,,2.037,
68,14,7,10.52,0,156.08480061252715,-1,10.52,0.0,1,0.0,7,633.45,SAT,,12.035,
69,14,5,0.27,0,142.40880011429192,-1,0.27,0.0,1,0.0,7,633.72,SAT,,2.027,
70,14,12,1.65,0,142.05780071054699,-1,1.65,0.0,1,0.0,7,635.37,SAT,,2.045,
71,14,22,67.01,0,139.9128007221699,-1,67.01,0.0,1,0.0,7,702.38,SAT,,68.095,
72,14,17,0.72,0,52.799800027507544,-1,0.72,0.0,1,0.0,7,703.1,SAT,,2.019,
73,14,1,1.4,0,51.86380016465783,-1,1.4,0.0,1,0.0,7,704.5,SAT,,2.036,
74,14,6,50.04380059276819,1,50.04380059276819,-1,0.0,0.0,0,0.0,7,704.5,TIMEOUT,,53.086,
75,6,8,3.66,0,300.0,-1,3.66,0.0,1,0.0,8,708.16,SAT,,4.046,
76,15,1,1.52,0,3.134600080895424,-1,1.52,0.0,1,0.0,8,709.68,SAT,,2.019,
77,15,6,66.47,0,73.3892000172019,-1,66.47,0.0,1,0.0,8,776.15,SAT,,68.098,
78,6,15,3.34,0,300.0,-1,3.34,0.0,1,0.0,8,779.49,SAT,,4.03,
79,16,2,4.22,0,5.7866006608784195,-1,4.22,0.0,1,0.0,8,783.71,SAT,,6.043,
80,6,9,0.24,0,300.0,-1,0.24,0.0,1,0.0,9,783.95,SAT,,2.074,
81,17,17,0.74,0,2.3546006794750687,-1,0.74,0.0,1,0.0,9,784.69,SAT,,2.041,
82,17,16,0.98,0,62.170200430202485,-1,0.98,0.0,1,0.0,9,785.6700000000001,SAT,,2.046,
83,17,22,60.89620065723658,1,60.89620065723658,-1,0.0,0.0,0,0.0,9,785.6700000000001,TIMEOUT,,63.086,
84,6,11,49.27,0,300.0,-1,49.27,0.0,1,0.0,9,834.94,SAT,,50.092,
85,18,6,67.5,0,72.64560065080524,-1,67.5,0.0,1,0.0,9,902.44,SAT,,68.109,
86,6,23,74.56,0,300.0,-1,74.56,0.0,1,0.0,10,977.0,SAT,,76.155,
87,19,19,0.43,0,1.600600265312195,-1,0.43,0.0,1,0.0,10,977.43,SAT,,2.048,
88,19,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,10,977.43,TIMEOUT,,303.387,
89,19,1,1.37,0,3.1762006398022176,-1,1.37,0.0,1,0.0,10,978.8,SAT,,2.042,
90,19,17,1.0,0,6.015400465923547,-1,1.0,0.0,1,0.0,10,979.8,SAT,,2.039,
91,19,5,0.25,0,4.715400252836943,-1,0.25,0.0,1,0.0,10,980.05,SAT,,2.039,
92,19,9,0.2,0,4.390400562781096,-1,0.2,0.0,1,0.0,10,980.25,SAT,,2.042,
93,19,12,1.48,0,4.130400520163775,-1,1.48,0.0,1,0.0,10,981.73,SAT,,2.05,
94,19,16,0.89,0,297.27780000154974,-1,0.89,0.0,1,0.0,10,982.62,SAT,,2.04,
95,19,14,0.15,0,296.12080002983214,-1,0.15,0.0,1,0.0,10,982.77,SAT,,2.049,
96,19,6,46.94,0,295.92580036108495,-1,46.94,0.0,1,0.0,10,1029.71,SAT,,48.075,
97,19,18,0.71,0,234.9038003835559,-1,0.71,0.0,1,0.0,10,1030.42,SAT,,2.019,
98,19,23,104.16,0,233.98080001433493,-1,104.16,0.0,1,0.0,10,1134.5800000000002,SAT,,106.155,
99,19,22,48.24,0,98.57280048390032,-1,48.24,0.0,1,0.0,10,1182.8200000000002,SAT,,50.068,
100,19,20,0.34,0,35.860800229358674,-1,0.34,0.0,1,0.0,10,1183.16,SAT,,2.04,
101,19,11,35.418800011622906,1,35.418800011622906,-1,0.0,0.0,0,0.0,10,1183.16,TIMEOUT,,37.058,
102,6,10,29.49,0,300.0,-1,29.49,0.0,1,0.0,10,1212.65,SAT,,30.054,
103,20,1,0.86,0,3.134600080895424,-1,0.86,0.0,1,0.0,10,1213.51,SAT,,2.035,
104,20,11,49.25,0,69.8012003008008,-1,49.25,0.0,1,0.0,10,1262.76,SAT,,50.11,
105,20,3,2.34,0,5.776200339543819,-1,2.34,0.0,1,0.0,10,1265.1,SAT,,4.027,
106,20,14,0.14,0,104.5424004163325,-1,0.14,0.0,1,0.0,10,1265.24,SAT,,2.041,
107,20,15,2.61,0,104.36040024121405,-1,2.61,0.0,1,0.0,10,1267.85,SAT,,4.036,
108,20,5,0.26,0,100.96740019356014,-1,0.26,0.0,1,0.0,10,1268.11,SAT,,2.018,
109,20,23,82.7,0,100.62940028344394,-1,82.7,0.0,1,0.0,10,1350.81,SAT,,84.119,
110,6,4,0.35,0,300.0,-1,0.35,0.0,1,0.0,11,1351.1599999999999,SAT,,2.046,
111,21,2,3.6,0,5.7866006608784195,-1,3.6,0.0,1,0.0,11,1354.7599999999998,SAT,,4.033,
112,21,3,2.31,0,5.204200100499391,-1,2.31,0.0,1,0.0,11,1357.0699999999997,SAT,,4.029,
113,21,5,0.25,0,2.2012001167714597,-1,0.25,0.0,1,0.0,11,1357.3199999999997,SAT,,2.041,
114,21,23,105.54,0,117.77640069683196,-1,105.54,0.0,1,0.0,11,1462.8599999999997,SAT,,106.128,
115,6,21,41.41,0,300.0,-1,41.41,0.0,1,0.0,11,1504.2699999999998,SAT,,42.105,
116,22,22,45.88,0,60.958600405949355,-1,45.88,0.0,1,0.0,11,1550.1499999999999,SAT,,46.067,
117,22,15,1.55,0,5.828200493353605,-1,1.55,0.0,1,0.0,11,1551.6999999999998,SAT,,2.039,
118,22,14,0.15,0,3.8132005262851716,-1,0.15,0.0,1,0.0,11,1551.85,SAT,,2.041,
119,22,7,10.72,0,25.671400491493944,-1,10.72,0.0,1,0.0,11,1562.57,SAT,,12.05,
120,22,4,0.33,0,11.735400677073002,-1,0.33,0.0,1,0.0,11,1562.8999999999999,SAT,,2.029,
121,22,18,0.67,0,11.306400679397584,-1,0.67,0.0,1,0.0,11,1563.57,SAT,,2.041,
122,22,8,2.92,0,10.435400463986397,-1,2.92,0.0,1,0.0,11,1566.49,SAT,,4.027,
123,22,21,35.69,0,168.53880003874303,-1,35.69,0.0,1,0.0,11,1602.18,SAT,,36.087,
124,22,5,0.27,0,122.14180064235927,-1,0.27,0.0,1,0.0,11,1602.45,SAT,,2.019,
125,22,20,0.34,0,121.79080051218273,-1,0.34,0.0,1,0.0,11,1602.79,SAT,,2.04,
126,22,9,0.2,0,121.34880029444696,-1,0.2,0.0,1,0.0,11,1602.99,SAT,,2.038,
127,22,3,2.31,0,121.08880025182964,-1,2.31,0.0,1,0.0,11,1605.3,SAT,,4.019,
128,22,17,0.97,0,118.0858002681017,-1,0.97,0.0,1,0.0,11,1606.27,SAT,,2.04,
129,22,23,85.35,0,116.82480071519615,-1,85.35,0.0,1,0.0,11,1691.62,SAT,,86.129,
130,22,2,3.06,0,5.86980032582879,-1,3.06,0.0,1,0.0,11,1694.6799999999998,SAT,,4.026,
131,22,11,48.87,0,300.0,-1,48.87,0.0,1,0.0,11,1743.5499999999997,SAT,,50.082,
132,22,10,38.35,0,300.0,-1,38.35,0.0,1,0.0,11,1781.8999999999996,SAT,,40.069,
133,22,16,0.83,0,300.0,-1,0.83,0.0,1,0.0,11,1782.7299999999996,SAT,,2.045,
134,22,12,1.23,0,300.0,-1,1.23,0.0,1,0.0,11,1783.9599999999996,SAT,,2.021,
135,22,19,0.41,0,300.0,-1,0.41,0.0,1,0.0,11,1784.3699999999997,SAT,,2.04,
136,22,6,49.16,0,300.0,-1,49.16,0.0,1,0.0,11,1833.5299999999997,SAT,,50.084,
137,22,1,1.33,0,300.0,-1,1.33,0.0,1,0.0,11,1834.8599999999997,SAT,,2.02,
138,22,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,1834.8599999999997,TIMEOUT,,303.348,
139,23,5,0.27,0,1.366600662815571,-1,0.27,0.0,1,0.0,12,1835.1299999999997,SAT,,2.065,
140,23,17,0.95,0,66.42120047320724,-1,0.95,0.0,1,0.0,12,1836.0799999999997,SAT,,2.039,
141,23,11,47.35,0,65.18620063399077,-1,47.35,0.0,1,0.0,12,1883.4299999999996,SAT,,48.103,
142,23,4,0.29,0,8.407400276857615,-1,0.29,0.0,1,0.0,12,1883.7199999999996,SAT,,2.039,
143,23,18,0.49,0,8.030400432991982,-1,0.49,0.0,1,0.0,12,1884.2099999999996,SAT,,2.022,
144,23,16,0.73,0,7.393400546509028,-1,0.73,0.0,1,0.0,12,1884.9399999999996,SAT,,2.035,
145,23,12,1.48,0,6.444400463598967,-1,1.48,0.0,1,0.0,12,1886.4199999999996,SAT,,2.037,
146,23,19,0.45,0,300.0,-1,0.45,0.0,1,0.0,12,1886.8699999999997,SAT,,2.037,
147,23,7,10.82,0,300.0,-1,10.82,0.0,1,0.0,12,1897.6899999999996,SAT,,12.039,
148,23,10,42.13,0,300.0,-1,42.13,0.0,1,0.0,12,1939.8199999999997,SAT,,44.065,
149,23,23,90.63,0,300.0,-1,90.63,0.0,1,0.0,12,2030.4499999999998,SAT,,92.129,
150,23,2,3.95,0,300.0,-1,3.95,0.0,1,0.0,12,2034.3999999999999,SAT,,4.027,
151,23,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,2034.3999999999999,TIMEOUT,,303.356,
152,23,15,1.88,0,33.02680020068884,-1,1.88,0.0,1,0.0,12,2036.28,SAT,,2.026,
153,23,22,30.58280023594499,1,30.58280023594499,-1,0.0,0.0,0,0.0,12,2036.28,TIMEOUT,,33.062,
154,24,23,96.95,0,97.93060007353426,-1,96.95,0.0,1,0.0,12,2133.23,SAT,,98.153,
155,25,8,2.93,0,5.7606002207577225,-1,2.93,0.0,1,0.0,13,2136.16,SAT,,4.08,
156,25,22,53.33,0,62.50820034031868,-1,53.33,0.0,1,0.0,13,2189.49,SAT,,54.082,
157,26,21,31.95,0,54.83560063724518,-1,31.95,0.0,1,0.0,13,2221.4399999999996,SAT,,32.05,
158,26,19,0.44,0,110.82920034264328,-1,0.44,0.0,1,0.0,13,2221.8799999999997,SAT,,2.04,
159,26,23,79.29,0,110.25720010359885,-1,79.29,0.0,1,0.0,13,2301.1699999999996,SAT,,80.106,
160,26,15,2.28,0,121.67640060966016,-1,2.28,0.0,1,0.0,13,2303.45,SAT,,4.051,
161,26,10,37.85,0,118.71240055968167,-1,37.85,0.0,1,0.0,13,2341.2999999999997,SAT,,38.06,
162,26,14,0.14,0,69.50740012188554,-1,0.14,0.0,1,0.0,13,2341.4399999999996,SAT,,2.039,
163,26,6,60.72,0,69.3254006731987,-1,60.72,0.0,1,0.0,13,2402.1599999999994,SAT,,62.112,
164,27,18,0.73,0,1.9126004617393018,-1,0.73,0.0,1,0.0,14,2402.8899999999994,SAT,,2.025,
165,28,4,0.34,0,1.4576000239431859,-1,0.34,0.0,1,0.0,14,2403.2299999999996,SAT,,2.042,
166,28,18,0.79,0,6.6862004887044435,-1,0.79,0.0,1,0.0,14,2404.0199999999995,SAT,,2.038,
167,28,8,2.6,0,5.659200538295507,-1,2.6,0.0,1,0.0,14,2406.6199999999994,SAT,,4.048,
168,28,6,56.43,0,192.63040018116237,-1,56.43,0.0,1,0.0,14,2463.0499999999993,SAT,,58.095,
169,28,11,51.33,0,119.27140057866575,-1,51.33,0.0,1,0.0,14,2514.379999999999,SAT,,52.082,
170,28,21,36.82,0,52.54240061004758,-1,36.82,0.0,1,0.0,14,2551.1999999999994,SAT,,38.06,
171,28,16,0.69,0,4.676400319087506,-1,0.69,0.0,1,0.0,14,2551.8899999999994,SAT,,2.038,
172,28,22,57.79,0,300.0,-1,57.79,0.0,1,0.0,14,2609.6799999999994,SAT,,58.074,
173,28,3,2.41,0,300.0,-1,2.41,0.0,1,0.0,14,2612.0899999999992,SAT,,4.039,
174,28,23,72.79,0,300.0,-1,72.79,0.0,1,0.0,14,2684.879999999999,SAT,,74.129,
175,28,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,14,2684.879999999999,TIMEOUT,,303.323,
176,27,5,0.27,0,1.3289003152132035,-1,0.27,0.0,1,0.0,15,2685.149999999999,SAT,,2.03,
177,29,17,0.96,0,2.3546006794750687,-1,0.96,0.0,1,0.0,15,2686.109999999999,SAT,,2.024,
178,29,3,2.15,0,68.89120015164018,-1,2.15,0.0,1,0.0,15,2688.2599999999993,SAT,,4.024,
179,29,11,49.34,0,66.09620005671978,-1,49.34,0.0,1,0.0,15,2737.5999999999995,SAT,,50.1,
180,29,15,2.41,0,177.00440008972885,-1,2.41,0.0,1,0.0,15,2740.0099999999993,SAT,,4.039,
181,29,23,88.5,0,173.87140008469225,-1,88.5,0.0,1,0.0,15,2828.5099999999993,SAT,,90.103,
182,29,1,1.43,0,58.821400113749505,-1,1.43,0.0,1,0.0,15,2829.939999999999,SAT,,2.022,
183,29,6,56.96240060811043,1,56.96240060811043,-1,0.0,0.0,0,0.0,15,2829.939999999999,TIMEOUT,,59.102,
184,30,6,60.37,0,72.64560065080524,-1,60.37,0.0,1,0.0,16,2890.309999999999,SAT,,62.079,
185,31,11,50.41,0,65.05360071395636,-1,50.41,0.0,1,0.0,16,2940.719999999999,SAT,,52.107,
186,32,17,0.97,0,2.3546006794750687,-1,0.97,0.0,1,0.0,17,2941.6899999999987,SAT,,2.04,
187,32,22,55.94,0,64.78320035000444,-1,55.94,0.0,1,0.0,17,2997.6299999999987,SAT,,56.102,
188,33,7,11.98,0,16.927600380378962,-1,11.98,0.0,1,0.0,17,3009.6099999999988,SAT,,12.035,
189,33,20,0.26,0,55.77420039882064,-1,0.26,0.0,1,0.0,17,3009.869999999999,SAT,,2.04,
190,33,21,39.27,0,55.43620048870444,-1,39.27,0.0,1,0.0,17,3049.139999999999,SAT,,40.072,
191,33,12,1.29,0,104.38640068133475,-1,1.29,0.0,1,0.0,17,3050.429999999999,SAT,,2.043,
192,33,9,0.21,0,102.70940062438251,-1,0.21,0.0,1,0.0,17,3050.639999999999,SAT,,2.039,
193,33,14,0.14,0,102.43640036170484,-1,0.14,0.0,1,0.0,17,3050.779999999999,SAT,,2.038,
194,33,23,97.53,0,102.2544001865864,-1,97.53,0.0,1,0.0,17,3148.309999999999,SAT,,98.115,
195,34,16,0.77,0,1.8216003741800786,-1,0.77,0.0,1,0.0,18,3149.079999999999,SAT,,2.038,
196,35,11,47.13,0,65.05360071395636,-1,47.13,0.0,1,0.0,18,3196.209999999999,SAT,,48.073,
197,35,10,33.74,0,42.29320029576421,-1,33.74,0.0,1,0.0,18,3229.949999999999,SAT,,34.083,
198,36,11,51.97,0,65.05360071395636,-1,51.97,0.0,1,0.0,19,3281.9199999999987,SAT,,52.134,
199,37,2,3.35,0,5.7866006608784195,-1,3.35,0.0,1,0.0,19,3285.2699999999986,SAT,,4.032,
200,37,23,95.04,0,162.4132003713131,-1,95.04,0.0,1,0.0,19,3380.3099999999986,SAT,,96.128,
201,37,11,38.86120031436086,1,38.86120031436086,-1,0.0,0.0,0,0.0,19,3380.3099999999986,TIMEOUT,,41.078,
202,38,21,45.34,0,54.83560063724518,-1,45.34,0.0,1,0.0,20,3425.6499999999987,SAT,,46.082,
203,39,12,1.59,0,3.58960051869154,-1,1.59,0.0,1,0.0,20,3427.239999999999,SAT,,2.027,
204,39,17,1.08,0,3.046200618493557,-1,1.08,0.0,1,0.0,20,3428.319999999999,SAT,,2.041,
205,39,14,0.17,0,1.6422000977873803,-1,0.17,0.0,1,0.0,20,3428.489999999999,SAT,,2.04,
206,39,19,0.52,0,135.7554006654501,-1,0.52,0.0,1,0.0,20,3429.009999999999,SAT,,2.048,
207,39,6,66.35,0,135.0794001187861,-1,66.35,0.0,1,0.0,20,3495.3599999999988,SAT,,68.12,
208,39,22,48.82440014590621,1,48.82440014590621,-1,0.0,0.0,0,0.0,20,3495.3599999999988,TIMEOUT,,51.085,
209,40,8,3.25,0,5.7606002207577225,-1,3.25,0.0,1,0.0,21,3498.6099999999988,SAT,,4.027,
210,40,20,0.38,0,300.0,-1,0.38,0.0,1,0.0,21,3498.989999999999,SAT,,2.047,
211,40,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,21,3498.989999999999,TIMEOUT,,303.343,
212,40,12,1.49,0,63.43640050699115,-1,1.49,0.0,1,0.0,21,3500.4799999999987,SAT,,2.054,
213,40,19,0.5,0,61.49940040742159,-1,0.5,0.0,1,0.0,21,3500.9799999999987,SAT,,2.042,
214,40,21,35.64,0,60.84940030087829,-1,35.64,0.0,1,0.0,21,3536.6199999999985,SAT,,36.063,
215,40,2,3.11,0,14.51740055193305,-1,3.11,0.0,1,0.0,21,3539.7299999999987,SAT,,4.031,
216,40,23,102.69,0,118.592800133276,-1,102.69,0.0,1,0.0,21,3642.4199999999987,SAT,,104.14,
217,41,4,0.35,0,1.4576000239431859,-1,0.35,0.0,1,0.0,21,3642.7699999999986,SAT,,2.045,
218,41,7,13.04,0,300.0,-1,13.04,0.0,1,0.0,21,3655.8099999999986,SAT,,14.05,
219,41,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,21,3655.8099999999986,TIMEOUT,,303.34,
220,42,1,1.4,0,3.134600080895424,-1,1.4,0.0,1,0.0,22,3657.2099999999987,SAT,,2.044,
221,42,9,0.2,0,98.55720036511423,-1,0.2,0.0,1,0.0,22,3657.4099999999985,SAT,,2.037,
222,42,23,93.2,0,98.2972003224969,-1,93.2,0.0,1,0.0,22,3750.6099999999983,SAT,,94.136,
223,43,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,22,3750.6099999999983,TIMEOUT,,303.32,
224,43,21,42.31,0,55.43620048870444,-1,42.31,0.0,1,0.0,22,3792.9199999999983,SAT,,44.09,
225,44,2,3.56,0,5.7866006608784195,-1,3.56,0.0,1,0.0,23,3796.479999999998,SAT,,4.029,
226,44,15,2.52,0,7.635200571614504,-1,2.52,0.0,1,0.0,23,3798.999999999998,SAT,,4.03,
227,44,1,1.52,0,4.359200325208903,-1,1.52,0.0,1,0.0,23,3800.519999999998,SAT,,2.023,
228,44,23,101.11,0,165.3824002187431,-1,101.11,0.0,1,0.0,23,3901.6299999999983,SAT,,102.139,
229,44,8,2.96,0,33.93940024857521,-1,2.96,0.0,1,0.0,23,3904.5899999999983,SAT,,4.027,
230,44,22,30.091400489556793,1,30.091400489556793,-1,0.0,0.0,0,0.0,23,3904.5899999999983,TIMEOUT,,33.067,
231,45,2,3.09,0,5.7866006608784195,-1,3.09,0.0,1,0.0,23,3907.6799999999985,SAT,,4.027,
232,45,8,2.84,0,6.842200223702193,-1,2.84,0.0,1,0.0,23,3910.5199999999986,SAT,,4.029,
233,45,9,0.2,0,3.1502001996815205,-1,0.2,0.0,1,0.0,23,3910.7199999999984,SAT,,2.037,
234,45,1,1.43,0,144.4524004202068,-1,1.43,0.0,1,0.0,23,3912.1499999999983,SAT,,2.041,
235,45,6,53.81,0,142.59340018813612,-1,53.81,0.0,1,0.0,23,3965.959999999998,SAT,,54.065,
236,45,3,2.27,0,72.64040012692213,-1,2.27,0.0,1,0.0,23,3968.229999999998,SAT,,4.049,
237,45,11,45.25,0,69.68940029700398,-1,45.25,0.0,1,0.0,23,4013.479999999998,SAT,,46.07,
238,45,16,0.67,0,300.0,-1,0.67,0.0,1,0.0,23,4014.1499999999983,SAT,,2.038,
239,45,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,23,4014.1499999999983,TIMEOUT,,303.369,
240,45,7,10.87,0,89.73280048777463,-1,10.87,0.0,1,0.0,23,4025.019999999998,SAT,,12.029,
241,45,19,0.45,0,75.60180027817488,-1,0.45,0.0,1,0.0,23,4025.469999999998,SAT,,2.038,
242,45,22,55.52,0,75.01680054550171,-1,55.52,0.0,1,0.0,23,4080.989999999998,SAT,,56.089,
243,45,14,0.1,0,2.8408006284117695,-1,0.1,0.0,1,0.0,23,4081.089999999998,SAT,,2.011,
244,45,18,0.69,0,2.710800607103109,-1,0.69,0.0,1,0.0,23,4081.779999999998,SAT,,2.039,
245,45,17,0.9,0,1.8138006780028344,-1,0.9,0.0,1,0.0,23,4082.679999999998,SAT,,2.02,
246,46,11,51.02,0,65.05360071395636,-1,51.02,0.0,1,0.0,24,4133.699999999998,SAT,,52.156,
