120: constrained_branching='1', dom_opt='0', f_clique_lb='21038', f_deg2='34412', f_deg2_heur='26329', f_deg3='18113', f_dom='12275', f_lp='38871', f_lp_lb='33310', limit_kern_branch='29509', limit_kern_start='913'
121: constrained_branching='1', dom_opt='0', f_clique_lb='13906', f_deg2='21140', f_deg2_heur='9248', f_deg3='18495', f_dom='1211', f_lp='19560', f_lp_lb='18082', limit_kern_branch='21306', limit_kern_start='22000'
122: constrained_branching='0', dom_opt='1', f_clique_lb='3354', f_deg2='2768', f_deg2_heur='17899', f_deg3='19552', f_dom='9522', f_lp='10117', f_lp_lb='3659', limit_kern_branch='1991', limit_kern_start='27768'
123: constrained_branching='0', dom_opt='0', f_clique_lb='26868', f_deg2='20885', f_deg2_heur='30233', f_deg3='18928', f_dom='7509', f_lp='30332', f_lp_lb='1848', limit_kern_branch='35582', limit_kern_start='8205'
124: constrained_branching='0', dom_opt='0', f_clique_lb='3354', f_deg2='2768', f_deg2_heur='14390', f_deg3='19552', f_dom='16225', f_lp='10117', f_lp_lb='370', limit_kern_branch='5909', limit_kern_start='29015'
125: constrained_branching='1', dom_opt='0', f_clique_lb='4856', f_deg2='8290', f_deg2_heur='24971', f_deg3='19259', f_dom='19671', f_lp='20227', f_lp_lb='37099', limit_kern_branch='5288', limit_kern_start='28639'
126: constrained_branching='0', dom_opt='0', f_clique_lb='3354', f_deg2='2768', f_deg2_heur='14390', f_deg3='21245', f_dom='9522', f_lp='10117', f_lp_lb='3531', limit_kern_branch='5909', limit_kern_start='18682'
127: constrained_branching='0', dom_opt='0', f_clique_lb='26667', f_deg2='7022', f_deg2_heur='5914', f_deg3='6789', f_dom='28848', f_lp='18968', f_lp_lb='24354', limit_kern_branch='15052', limit_kern_start='19846'
128: constrained_branching='1', dom_opt='1', f_clique_lb='15895', f_deg2='28310', f_deg2_heur='1804', f_deg3='19654', f_dom='20738', f_lp='19352', f_lp_lb='12571', limit_kern_branch='151', limit_kern_start='36903'
129: constrained_branching='0', dom_opt='0', f_clique_lb='16168', f_deg2='1019', f_deg2_heur='19943', f_deg3='19501', f_dom='14599', f_lp='10546', f_lp_lb='9550', limit_kern_branch='21932', limit_kern_start='13384'
130: constrained_branching='1', dom_opt='1', f_clique_lb='25570', f_deg2='28310', f_deg2_heur='566', f_deg3='17599', f_dom='32300', f_lp='19096', f_lp_lb='5686', limit_kern_branch='151', limit_kern_start='37801'
131: constrained_branching='1', dom_opt='1', f_clique_lb='1618', f_deg2='39843', f_deg2_heur='23251', f_deg3='32702', f_dom='11845', f_lp='18883', f_lp_lb='39129', limit_kern_branch='18529', limit_kern_start='5107'
132: constrained_branching='1', dom_opt='1', f_clique_lb='25570', f_deg2='28310', f_deg2_heur='2469', f_deg3='2699', f_dom='17240', f_lp='21548', f_lp_lb='5686', limit_kern_branch='151', limit_kern_start='37801'
133: constrained_branching='0', dom_opt='0', f_clique_lb='38109', f_deg2='35768', f_deg2_heur='38434', f_deg3='7347', f_dom='12630', f_lp='32889', f_lp_lb='10923', limit_kern_branch='38708', limit_kern_start='31090'
134: constrained_branching='0', dom_opt='1', f_clique_lb='21185', f_deg2='2768', f_deg2_heur='3338', f_deg3='19552', f_dom='9522', f_lp='10117', f_lp_lb='370', limit_kern_branch='2889', limit_kern_start='19870'
135: constrained_branching='0', dom_opt='1', f_clique_lb='11631', f_deg2='35830', f_deg2_heur='9875', f_deg3='27598', f_dom='34852', f_lp='31774', f_lp_lb='18194', limit_kern_branch='31741', limit_kern_start='37993'
136: constrained_branching='1', dom_opt='1', f_clique_lb='13953', f_deg2='28310', f_deg2_heur='7627', f_deg3='17599', f_dom='32300', f_lp='19096', f_lp_lb='14279', limit_kern_branch='151', limit_kern_start='37801'
137: constrained_branching='1', dom_opt='0', f_clique_lb='22354', f_deg2='26058', f_deg2_heur='6570', f_deg3='38782', f_dom='3456', f_lp='15700', f_lp_lb='29505', limit_kern_branch='38105', limit_kern_start='593'
138: constrained_branching='0', dom_opt='0', f_clique_lb='37976', f_deg2='7616', f_deg2_heur='35399', f_deg3='19158', f_dom='17694', f_lp='22854', f_lp_lb='35050', limit_kern_branch='26723', limit_kern_start='1129'
139: constrained_branching='0', dom_opt='1', f_clique_lb='3464', f_deg2='32828', f_deg2_heur='7449', f_deg3='16872', f_dom='24928', f_lp='7007', f_lp_lb='13103', limit_kern_branch='5692', limit_kern_start='37629'
140: constrained_branching='1', dom_opt='1', f_clique_lb='2475', f_deg2='14580', f_deg2_heur='38072', f_deg3='33866', f_dom='7640', f_lp='17026', f_lp_lb='11416', limit_kern_branch='1595', limit_kern_start='8071'
141: constrained_branching='1', dom_opt='0', f_clique_lb='6643', f_deg2='8276', f_deg2_heur='27890', f_deg3='24881', f_dom='6302', f_lp='38198', f_lp_lb='26571', limit_kern_branch='13756', limit_kern_start='22759'
142: constrained_branching='0', dom_opt='1', f_clique_lb='39388', f_deg2='3665', f_deg2_heur='1676', f_deg3='19727', f_dom='23648', f_lp='38706', f_lp_lb='12607', limit_kern_branch='20844', limit_kern_start='27336'
143: constrained_branching='0', dom_opt='1', f_clique_lb='443', f_deg2='15785', f_deg2_heur='7658', f_deg3='19552', f_dom='18529', f_lp='10117', f_lp_lb='3854', limit_kern_branch='5909', limit_kern_start='13474'
144: constrained_branching='0', dom_opt='0', f_clique_lb='23454', f_deg2='26983', f_deg2_heur='6169', f_deg3='20361', f_dom='16049', f_lp='1568', f_lp_lb='24877', limit_kern_branch='28538', limit_kern_start='24464'
145: constrained_branching='1', dom_opt='1', f_clique_lb='37252', f_deg2='10287', f_deg2_heur='12643', f_deg3='16442', f_dom='30421', f_lp='28248', f_lp_lb='19038', limit_kern_branch='24644', limit_kern_start='17360'
146: constrained_branching='0', dom_opt='1', f_clique_lb='5043', f_deg2='7416', f_deg2_heur='19186', f_deg3='2860', f_dom='27653', f_lp='3535', f_lp_lb='3180', limit_kern_branch='1782', limit_kern_start='38799'
147: constrained_branching='0', dom_opt='1', f_clique_lb='382', f_deg2='16920', f_deg2_heur='4111', f_deg3='12313', f_dom='2968', f_lp='10117', f_lp_lb='8882', limit_kern_branch='5909', limit_kern_start='12777'
148: constrained_branching='1', dom_opt='0', f_clique_lb='19148', f_deg2='20995', f_deg2_heur='6666', f_deg3='19873', f_dom='16229', f_lp='33431', f_lp_lb='38103', limit_kern_branch='30325', limit_kern_start='8019'
149: constrained_branching='1', dom_opt='0', f_clique_lb='18127', f_deg2='28310', f_deg2_heur='5056', f_deg3='17599', f_dom='32300', f_lp='13398', f_lp_lb='5686', limit_kern_branch='151', limit_kern_start='37801'
150: constrained_branching='0', dom_opt='1', f_clique_lb='39672', f_deg2='35445', f_deg2_heur='23903', f_deg3='4224', f_dom='15022', f_lp='3934', f_lp_lb='12007', limit_kern_branch='25271', limit_kern_start='31718'
151: constrained_branching='1', dom_opt='1', f_clique_lb='25570', f_deg2='28310', f_deg2_heur='4847', f_deg3='2699', f_dom='29528', f_lp='11347', f_lp_lb='5686', limit_kern_branch='16', limit_kern_start='37801'
152: constrained_branching='0', dom_opt='0', f_clique_lb='9636', f_deg2='462', f_deg2_heur='12648', f_deg3='7910', f_dom='34837', f_lp='7909', f_lp_lb='21670', limit_kern_branch='8289', limit_kern_start='1044'
153: constrained_branching='1', dom_opt='1', f_clique_lb='25570', f_deg2='28310', f_deg2_heur='1534', f_deg3='17350', f_dom='26342', f_lp='12050', f_lp_lb='5686', limit_kern_branch='14406', limit_kern_start='37801'
154: constrained_branching='0', dom_opt='1', f_clique_lb='24586', f_deg2='29018', f_deg2_heur='13377', f_deg3='25381', f_dom='33788', f_lp='1256', f_lp_lb='28587', limit_kern_branch='12154', limit_kern_start='12261'
155: constrained_branching='1', dom_opt='1', f_clique_lb='25570', f_deg2='28310', f_deg2_heur='4847', f_deg3='13553', f_dom='29373', f_lp='19065', f_lp_lb='5686', limit_kern_branch='151', limit_kern_start='37801'
156: constrained_branching='1', dom_opt='0', f_clique_lb='18887', f_deg2='3318', f_deg2_heur='2084', f_deg3='4401', f_dom='1511', f_lp='29046', f_lp_lb='8469', limit_kern_branch='13444', limit_kern_start='26843'
157: constrained_branching='1', dom_opt='1', f_clique_lb='35407', f_deg2='30509', f_deg2_heur='38213', f_deg3='20044', f_dom='31295', f_lp='26058', f_lp_lb='4707', limit_kern_branch='15013', limit_kern_start='33696'
158: constrained_branching='1', dom_opt='1', f_clique_lb='37550', f_deg2='12974', f_deg2_heur='4910', f_deg3='9470', f_dom='35626', f_lp='16291', f_lp_lb='13999', limit_kern_branch='29433', limit_kern_start='23523'
159: constrained_branching='0', dom_opt='1', f_clique_lb='35407', f_deg2='30509', f_deg2_heur='38213', f_deg3='20571', f_dom='31754', f_lp='26058', f_lp_lb='4707', limit_kern_branch='15013', limit_kern_start='33696'
160: constrained_branching='1', dom_opt='0', f_clique_lb='22009', f_deg2='11746', f_deg2_heur='30634', f_deg3='23091', f_dom='6396', f_lp='34479', f_lp_lb='8162', limit_kern_branch='31849', limit_kern_start='7207'
161: constrained_branching='1', dom_opt='1', f_clique_lb='28148', f_deg2='38420', f_deg2_heur='18915', f_deg3='6807', f_dom='27932', f_lp='17273', f_lp_lb='30280', limit_kern_branch='16116', limit_kern_start='25699'
162: constrained_branching='1', dom_opt='1', f_clique_lb='35407', f_deg2='30509', f_deg2_heur='38213', f_deg3='19881', f_dom='31295', f_lp='26058', f_lp_lb='4707', limit_kern_branch='15013', limit_kern_start='33696'
163: constrained_branching='0', dom_opt='0', f_clique_lb='36415', f_deg2='39877', f_deg2_heur='26659', f_deg3='18210', f_dom='27261', f_lp='2005', f_lp_lb='9670', limit_kern_branch='33441', limit_kern_start='19827'
164: constrained_branching='1', dom_opt='1', f_clique_lb='18433', f_deg2='30509', f_deg2_heur='38867', f_deg3='20044', f_dom='30775', f_lp='26058', f_lp_lb='4707', limit_kern_branch='15013', limit_kern_start='33696'
165: constrained_branching='1', dom_opt='1', f_clique_lb='35407', f_deg2='30509', f_deg2_heur='38213', f_deg3='19881', f_dom='31295', f_lp='26058', f_lp_lb='9069', limit_kern_branch='15013', limit_kern_start='33696'
166: constrained_branching='0', dom_opt='0', f_clique_lb='11656', f_deg2='22973', f_deg2_heur='22083', f_deg3='24474', f_dom='14587', f_lp='7654', f_lp_lb='34943', limit_kern_branch='4207', limit_kern_start='27001'
167: constrained_branching='0', dom_opt='1', f_clique_lb='382', f_deg2='16920', f_deg2_heur='4111', f_deg3='12313', f_dom='19696', f_lp='10117', f_lp_lb='370', limit_kern_branch='3254', limit_kern_start='12777'
168: constrained_branching='1', dom_opt='1', f_clique_lb='20495', f_deg2='24014', f_deg2_heur='27352', f_deg3='14213', f_dom='1196', f_lp='31863', f_lp_lb='32822', limit_kern_branch='39528', limit_kern_start='26825'
169: constrained_branching='1', dom_opt='1', f_clique_lb='35407', f_deg2='32497', f_deg2_heur='38213', f_deg3='19881', f_dom='31295', f_lp='26058', f_lp_lb='4707', limit_kern_branch='15013', limit_kern_start='33696'
