Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
131,23,10,40.03,0,54.640600242066384,-1,40.03,0.0,1,0.0,13,2509.9300000000003,SAT,,40.076,
132,23,14,198.03,0,300.0,-1,198.03,0.0,1,0.0,13,2707.9600000000005,SAT,,198.267,
133,23,6,50.53,0,120.99520026554467,-1,50.53,0.0,1,0.0,13,2758.4900000000007,SAT,,52.091,
134,23,24,75.65,0,209.14040070806743,-1,75.65,0.0,1,0.0,13,2834.140000000001,SAT,,76.102,
135,23,7,8.76,0,110.79540020634533,-1,8.76,0.0,1,0.0,13,2842.900000000001,SAT,,10.046,
136,23,11,51.91,0,99.40740066428782,-1,51.91,0.0,1,0.0,13,2894.810000000001,SAT,,52.113,
137,23,5,0.26,0,31.92440028150678,-1,0.26,0.0,1,0.0,13,2895.070000000001,SAT,,2.039,
138,23,1,0.99,0,99.24880030413271,-1,0.99,0.0,1,0.0,13,2896.060000000001,SAT,,2.028,
139,23,18,0.97,0,97.96180031110646,-1,0.97,0.0,1,0.0,13,2897.0300000000007,SAT,,2.025,
140,23,16,2.37,0,96.70080003176929,-1,2.37,0.0,1,0.0,13,2899.4000000000005,SAT,,4.035,
141,23,20,0.45,0,93.61980018054248,-1,0.45,0.0,1,0.0,13,2899.8500000000004,SAT,,2.043,
142,23,22,40.44,0,93.03480044786932,-1,40.44,0.0,1,0.0,13,2940.2900000000004,SAT,,42.066,
143,23,15,0.15,0,40.46280040253997,-1,0.15,0.0,1,0.0,13,2940.4400000000005,SAT,,2.042,
144,23,4,0.35,0,40.267800007361174,-1,0.35,0.0,1,0.0,13,2940.7900000000004,SAT,,2.017,
145,23,3,2.29,0,39.81280029599667,-1,2.29,0.0,1,0.0,13,2943.0800000000004,SAT,,4.03,
146,23,8,2.64,0,300.0,-1,2.64,0.0,1,0.0,13,2945.7200000000003,SAT,,4.035,
147,23,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,2945.7200000000003,TIMEOUT,,303.356,
148,23,19,0.79,0,112.65050022711159,-1,0.79,0.0,1,0.0,13,2946.51,SAT,,2.04,
149,23,9,0.22,0,111.62350027670266,-1,0.22,0.0,1,0.0,13,2946.73,SAT,,2.044,
150,23,23,54.95,0,111.33750052039625,-1,54.95,0.0,1,0.0,13,3001.68,SAT,,56.096,
151,23,21,0.4,0,39.90250007097721,-1,0.4,0.0,1,0.0,13,3002.08,SAT,,2.04,
152,23,12,1.57,0,39.38250071217418,-1,1.57,0.0,1,0.0,13,3003.65,SAT,,2.038,
153,23,2,3.98,0,37.34150030498505,-1,3.98,0.0,1,0.0,13,3007.63,SAT,,4.036,
154,23,17,0.88,0,32.16750061919093,-1,0.88,0.0,1,0.0,13,3008.51,SAT,,2.04,
155,24,20,0.51,0,1.5876000452518464,-1,0.51,0.0,1,0.0,13,3009.0200000000004,SAT,,2.02,
156,25,12,1.79,0,3.043600719767809,-1,1.79,0.0,1,0.0,14,3010.8100000000004,SAT,,2.092,
157,26,10,44.06,0,53.04160005261302,-1,44.06,0.0,1,0.0,14,3054.8700000000003,SAT,,44.102,
158,27,19,0.78,0,2.0296002629876138,-1,0.78,0.0,1,0.0,15,3055.6500000000005,SAT,,2.05,
159,27,1,1.12,0,4.346200105148554,-1,1.12,0.0,1,0.0,15,3056.7700000000004,SAT,,2.124,
160,27,12,1.51,0,2.890200157064199,-1,1.51,0.0,1,0.0,15,3058.2800000000007,SAT,,2.039,
161,28,21,0.36,0,1.5226003978133202,-1,0.36,0.0,1,0.0,15,3058.640000000001,SAT,,2.039,
162,28,15,0.11,0,53.29120050032735,-1,0.11,0.0,1,0.0,15,3058.750000000001,SAT,,2.039,
163,28,10,44.56,0,53.14820025895834,-1,44.56,0.0,1,0.0,15,3103.310000000001,SAT,,46.074,
164,29,15,0.15,0,1.197600707757473,-1,0.15,0.0,1,0.0,16,3103.460000000001,SAT,,2.037,
165,29,20,0.46,0,2.8512002233147618,-1,0.46,0.0,1,0.0,16,3103.920000000001,SAT,,2.043,
166,29,18,0.95,0,2.2532002705812455,-1,0.95,0.0,1,0.0,16,3104.870000000001,SAT,,2.036,
167,29,19,0.64,0,68.55840003897548,-1,0.64,0.0,1,0.0,16,3105.5100000000007,SAT,,2.039,
168,29,7,12.15,0,67.72640048374534,-1,12.15,0.0,1,0.0,16,3117.6600000000008,SAT,,14.03,
169,29,16,2.63,0,51.931400437253714,-1,2.63,0.0,1,0.0,16,3120.290000000001,SAT,,4.033,
170,29,10,37.71,0,48.51240067591071,-1,37.71,0.0,1,0.0,16,3158.000000000001,SAT,,38.048,
171,30,8,2.93,0,4.4346002939820295,-1,2.93,0.0,1,0.0,16,3160.9300000000007,SAT,,4.034,
172,31,21,0.34,0,1.5226003978133202,-1,0.34,0.0,1,0.0,17,3161.270000000001,SAT,,2.046,
173,31,7,11.74,0,65.04320039262176,-1,11.74,0.0,1,0.0,17,3173.0100000000007,SAT,,12.056,
174,31,22,42.44,0,49.781200651425124,-1,42.44,0.0,1,0.0,17,3215.4500000000007,SAT,,44.095,
175,32,23,61.54,0,72.43760003556609,-1,61.54,0.0,1,0.0,17,3276.9900000000007,SAT,,62.077,
176,33,17,0.89,0,2.1466000642359258,-1,0.89,0.0,1,0.0,18,3277.8800000000006,SAT,,2.028,
177,34,23,56.77,0,72.43760003556609,-1,56.77,0.0,1,0.0,18,3334.6500000000005,SAT,,58.102,
178,35,4,0.35,0,1.4576000239431859,-1,0.35,0.0,1,0.0,19,3335.0000000000005,SAT,,2.045,
179,35,5,0.25,0,2.6042004007577892,-1,0.25,0.0,1,0.0,19,3335.2500000000005,SAT,,2.042,
180,35,18,0.93,0,2.2792007107019425,-1,0.93,0.0,1,0.0,19,3336.1800000000003,SAT,,2.037,
181,35,15,0.14,0,300.0,-1,0.14,0.0,1,0.0,19,3336.32,SAT,,2.024,
182,35,21,0.34,0,300.0,-1,0.34,0.0,1,0.0,19,3336.6600000000003,SAT,,2.019,
183,35,23,56.92,0,300.0,-1,56.92,0.0,1,0.0,19,3393.5800000000004,SAT,,58.083,
184,35,14,211.88,0,256.0444006960571,-1,211.88,0.0,1,0.0,19,3605.4600000000005,SAT,,212.232,
185,36,16,2.16,0,4.083600163805485,-1,2.16,0.0,1,0.0,19,3607.6200000000003,SAT,,4.038,
186,36,20,0.46,0,2.3832002918899056,-1,0.46,0.0,1,0.0,19,3608.0800000000004,SAT,,2.04,
187,36,21,0.34,0,1.7852003391563893,-1,0.34,0.0,1,0.0,19,3608.4200000000005,SAT,,2.021,
188,36,5,0.26,0,124.18540022184254,-1,0.26,0.0,1,0.0,19,3608.6800000000007,SAT,,2.026,
189,36,10,32.01,0,123.84740031172635,-1,32.01,0.0,1,0.0,19,3640.690000000001,SAT,,32.064,
190,36,11,42.6,0,82.2344005372107,-1,42.6,0.0,1,0.0,19,3683.290000000001,SAT,,44.065,
191,36,3,2.18,0,26.85440017690063,-1,2.18,0.0,1,0.0,19,3685.4700000000007,SAT,,4.031,
192,36,2,3.51,0,300.0,-1,3.51,0.0,1,0.0,19,3688.980000000001,SAT,,4.036,
193,36,15,0.12,0,300.0,-1,0.12,0.0,1,0.0,19,3689.100000000001,SAT,,2.017,
194,36,12,1.25,0,300.0,-1,1.25,0.0,1,0.0,19,3690.350000000001,SAT,,2.018,
195,36,23,51.41,0,300.0,-1,51.41,0.0,1,0.0,19,3741.7600000000007,SAT,,52.084,
196,36,14,202.38,0,300.0,-1,202.38,0.0,1,0.0,19,3944.140000000001,SAT,,204.212,
197,36,6,61.45,0,143.56580008600952,-1,61.45,0.0,1,0.0,19,4005.5900000000006,SAT,,62.096,
198,36,22,33.38,0,63.68080043082237,-1,33.38,0.0,1,0.0,19,4038.9700000000007,SAT,,34.084,
199,36,18,0.96,0,20.286800291734934,-1,0.96,0.0,1,0.0,19,4039.9300000000007,SAT,,2.037,
200,36,4,0.34,0,300.0,-1,0.34,0.0,1,0.0,19,4040.270000000001,SAT,,2.035,
201,36,8,3.09,0,300.0,-1,3.09,0.0,1,0.0,19,4043.360000000001,SAT,,4.021,
202,36,9,0.22,0,300.0,-1,0.22,0.0,1,0.0,19,4043.580000000001,SAT,,2.04,
203,36,19,0.72,0,300.0,-1,0.72,0.0,1,0.0,19,4044.3000000000006,SAT,,2.044,
204,36,7,13.77,0,300.0,-1,13.77,0.0,1,0.0,19,4058.0700000000006,SAT,,14.049,
205,36,17,0.93,0,300.0,-1,0.93,0.0,1,0.0,19,4059.0000000000005,SAT,,2.038,
206,36,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,19,4059.0000000000005,TIMEOUT,,303.384,
207,36,24,103.1,0,111.62350027670266,-1,103.1,0.0,1,0.0,19,4162.1,SAT,,104.14,
208,37,6,51.7,0,66.69160011072755,-1,51.7,0.0,1,0.0,20,4213.8,SAT,,52.121,
209,38,9,0.15,0,1.288600068885088,-1,0.15,0.0,1,0.0,20,4213.95,SAT,,2.084,
210,38,4,0.35,0,2.6952004883170124,-1,0.35,0.0,1,0.0,20,4214.3,SAT,,2.021,
211,38,17,0.96,0,2.240200050520897,-1,0.96,0.0,1,0.0,20,4215.26,SAT,,2.041,
212,39,8,3.05,0,4.4346002939820295,-1,3.05,0.0,1,0.0,21,4218.31,SAT,,4.029,
213,40,22,49.78,0,53.57460035790801,-1,49.78,0.0,1,0.0,21,4268.09,SAT,,50.088,
214,41,18,1.06,0,2.263600591915846,-1,1.06,0.0,1,0.0,22,4269.150000000001,SAT,,2.039,
215,42,17,0.97,0,2.1466000642359258,-1,0.97,0.0,1,0.0,22,4270.120000000001,SAT,,2.047,
216,43,12,1.11,0,3.043600719767809,-1,1.11,0.0,1,0.0,23,4271.2300000000005,SAT,,2.041,
217,43,17,0.95,0,3.7742005925357343,-1,0.95,0.0,1,0.0,23,4272.18,SAT,,2.039,
218,43,19,0.51,0,2.539200026887655,-1,0.51,0.0,1,0.0,23,4272.6900000000005,SAT,,2.043,
219,43,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,23,4272.6900000000005,TIMEOUT,,303.351,
220,43,23,52.51,0,85.15940065343977,-1,52.51,0.0,1,0.0,23,4325.200000000001,SAT,,54.08,
221,43,7,11.15,0,16.89640014280677,-1,11.15,0.0,1,0.0,23,4336.35,SAT,,12.032,
222,43,4,0.33,0,2.40140030940175,-1,0.33,0.0,1,0.0,23,4336.68,SAT,,2.039,
223,43,24,89.39,0,228.50780035217406,-1,89.39,0.0,1,0.0,23,4426.070000000001,SAT,,90.111,
224,43,8,2.88,0,112.30080040951373,-1,2.88,0.0,1,0.0,23,4428.950000000001,SAT,,4.031,
225,43,11,44.39,0,108.55680023168327,-1,44.39,0.0,1,0.0,23,4473.340000000001,SAT,,46.098,
226,43,5,0.25,0,50.849800434309245,-1,0.25,0.0,1,0.0,23,4473.590000000001,SAT,,2.04,
227,43,21,0.32,0,50.52480001782179,-1,0.32,0.0,1,0.0,23,4473.910000000001,SAT,,2.016,
228,43,1,1.52,0,50.10880024020672,-1,1.52,0.0,1,0.0,23,4475.430000000001,SAT,,2.04,
229,43,10,32.36,0,48.13280020688772,-1,32.36,0.0,1,0.0,23,4507.790000000001,SAT,,34.079,
230,43,16,2.83,0,6.064800721007585,-1,2.83,0.0,1,0.0,23,4510.620000000001,SAT,,4.024,
231,43,20,0.48,0,300.0,-1,0.48,0.0,1,0.0,23,4511.1,SAT,,2.04,
232,43,14,210.31,0,300.0,-1,210.31,0.0,1,0.0,23,4721.410000000001,SAT,,212.263,
233,43,6,61.59,0,114.54850039293171,-1,61.59,0.0,1,0.0,23,4783.000000000001,SAT,,62.105,
234,43,15,0.13,0,34.481500562626124,-1,0.13,0.0,1,0.0,23,4783.130000000001,SAT,,2.017,
235,43,2,3.5,0,34.312500607568026,-1,3.5,0.0,1,0.0,23,4786.630000000001,SAT,,4.044,
236,43,18,0.91,0,29.76250058819652,-1,0.91,0.0,1,0.0,23,4787.540000000001,SAT,,2.018,
237,43,9,0.2,0,28.579500176358227,-1,0.2,0.0,1,0.0,23,4787.740000000001,SAT,,2.037,
238,43,22,28.319500133740906,1,28.319500133740906,-1,0.0,0.0,0,0.0,23,4787.740000000001,TIMEOUT,,31.106,
239,44,2,3.83,0,6.176600724804401,-1,3.83,0.0,1,0.0,23,4791.570000000001,SAT,,4.027,
240,44,8,3.19,0,5.1522006731212135,-1,3.19,0.0,1,0.0,23,4794.76,SAT,,4.026,
241,44,21,0.36,0,1.0052002113044263,-1,0.36,0.0,1,0.0,23,4795.12,SAT,,2.04,
242,38,2,3.76,0,6.167500716048479,-1,3.76,0.0,1,0.0,24,4798.88,SAT,,4.029,
243,38,7,15.43,0,84.10510067676306,-1,15.43,0.0,1,0.0,24,4814.31,SAT,,16.053,
