38,2.0,2.0,0.7116875,0.7856875,0.0330375,0.4355875,0.2500125,0.4639625,0.7189375,0.9016125,0.1958375
39,1.0,1.0,0.4391375,0.4980375,0.5955375,0.6679125,0.1565125,0.4578375,0.7578375,0.5315125,0.2210375
40,1.0,1.0,0.9091875,0.3903625,0.7724375,0.6385375,0.2452125,0.8567375,0.4199625,0.5487875,0.4035875
41,2.0,2.0,0.3624625,0.6155375,0.7583375,0.6745625,0.4060375,0.9195125,0.0663875,0.3995625,0.2431125
42,1.0,1.0,0.2888625,0.4710125,0.0988625,0.5862125,0.8111625,0.5935875,0.9027875,0.5089625,0.3363625
43,1.0,2.0,0.3877875,0.6021875,0.9506625,0.9973375,0.0606875,0.5446375,0.5269125,0.2811625,0.7270125
44,2.0,1.0,0.0810375,0.7749125,0.8691375,0.3195375,0.7650625,0.6492875,0.0349625,0.6447875,0.1625125
45,1.0,1.0,0.2358875,0.1404125,0.7256375,0.8215375,0.1867875,0.6807875,0.6878125,0.4341625,0.4699875
46,1.0,2.0,0.0909125,0.1887375,0.6886375,0.9616125,0.1919625,0.0690375,0.8797375,0.4561375,0.2603875
47,1.0,1.0,0.1796125,0.4428625,0.5424375,0.7698625,0.8679875,0.2073375,0.7107875,0.4351125,0.1451375
48,2.0,1.0,0.9651125,0.5013125,0.2924125,0.7858125,0.0785125,0.5348125,0.2851375,0.5079375,0.3098375
49,1.0,1.0,0.0112875,0.5273625,0.6081875,0.2140125,0.1419625,0.6418625,0.0065625,0.3514375,0.5335375
50,2.0,1.0,0.8828125,0.7041625,0.3141625,0.8515875,0.2297875,0.2377875,0.7633125,0.0820375,0.9550375
51,1.0,2.0,0.0052625,0.0691875,0.3597375,0.0605375,0.2380375,0.2529125,0.0092375,0.1477125,0.2565125
52,1.0,2.0,0.5718875,0.2818125,0.4937125,0.7853875,0.5501125,0.5294625,0.2403625,0.1287125,0.4708125
53,1.0,2.0,0.0838375,0.4592875,0.3597375,0.4239875,0.2380375,0.2529125,0.0092375,0.1477125,0.0790625
54,2.0,1.0,0.7582125,0.0352125,0.3501625,0.0057875,0.7252625,0.2659875,0.1229375,0.3516875,0.5093625
55,2.0,2.0,0.8198375,0.8856875,0.0733375,0.0980875,0.2372875,0.2327875,0.9452125,0.9006875,0.1337125
56,1.0,2.0,0.4670625,0.2468125,0.4654125,0.3723375,0.8470375,0.3028875,0.4300375,0.3711625,0.0244375
57,2.0,2.0,0.1061375,0.5579625,0.4307625,0.5997875,0.4552375,0.0561625,0.4069375,0.1612875,0.1397875
58,1.0,2.0,0.0865875,0.8206875,0.1862125,0.3453625,0.6231875,0.1751625,0.3275625,0.1422875,0.9407125
59,2.0,2.0,0.8786875,0.3640375,0.1088375,0.4424875,0.9667375,0.4906625,0.2257625,0.2095625,0.2834625
60,2.0,2.0,6.25E-5,1.25E-5,1.25E-5,3.75E-5,0.4341875,6.25E-5,6.25E-5,0.0249875,0.0249875
61,2.0,2.0,0.6392375,0.7077375,0.1211625,0.0674625,0.5256625,0.4766125,0.1421375,0.0037625,0.9450125
62,1.0,2.0,0.0838375,0.0691875,0.1108625,0.4887875,0.2380375,0.2529125,0.0092375,0.1477125,0.4335875
63,2.0,2.0,0.4608125,0.7627125,0.9716625,0.5010875,0.9085875,0.6514375,0.1176625,0.3753125,0.8423875
64,2.0,2.0,6.25E-5,1.25E-5,1.25E-5,0.4266625,3.75E-5,6.25E-5,0.0080625,0.0249875,0.0249875
65,2.0,1.0,0.9898125,0.8586625,0.9265375,0.7129625,0.3247375,0.3861625,0.2960625,0.8095375,0.8799625
66,2.0,1.0,0.6392375,0.7077375,0.1211625,0.0674625,0.2365875,0.3215875,0.1421375,0.0037625,0.9450125
67,2.0,1.0,0.3411125,0.5530875,0.0709625,0.0723125,0.1137125,0.2638375,0.4209375,0.6095125,0.9498875
68,2.0,1.0,0.0129875,1.25E-5,1.25E-5,3.75E-5,3.75E-5,0.3180375,0.0405875,0.0249875,0.0249875
69,2.0,2.0,0.9615875,0.2400375,0.8325125,0.4593375,0.4425375,0.8634875,0.3677375,0.7959875,0.5558125
70,1.0,1.0,0.3638375,0.2520625,0.9954375,0.5717125,0.1867875,0.6807875,0.6878125,0.4341625,0.4699875
71,2.0,2.0,0.2905875,0.9356625,0.1526125,0.7063625,0.5087375,0.1944875,0.0875375,0.2163375,0.4130375
72,2.0,2.0,0.6392375,0.7077375,0.1211625,0.4913375,0.8074875,0.4315625,0.1421375,0.0037625,0.9450125
73,1.0,1.0,0.2722125,0.7304875,0.6250875,0.7972625,0.6524875,0.5359875,0.8414125,0.7551875,0.8080375
74,2.0,2.0,0.9615875,0.2400375,0.8325125,0.0632125,0.4425375,0.8634875,0.3677375,0.7959875,0.5558125
75,2.0,2.0,0.7137125,0.9021125,0.2698125,0.4477625,0.0906875,0.1762625,0.0535625,0.1393125,0.8029125
76,2.0,1.0,0.9935375,0.4238375,0.0232625,0.2866875,0.7673125,0.4995375,0.3842125,0.6303375,0.9677375
77,2.0,1.0,0.3988375,0.5558875,0.4897125,0.4991125,0.1872375,0.0407875,0.1619875,0.9219125,0.8973375
78,2.0,1.0,0.1660625,0.2196125,0.7115625,0.6220125,0.1575375,0.8606875,0.6011375,0.0965875,0.5689625
79,2.0,1.0,0.4866375,0.4310125,0.6632625,0.4765625,0.7928875,0.2451375,0.6673125,0.9582125,0.8384125
80,2.0,2.0,0.6392375,0.8559125,0.1211625,0.4913375,0.8074875,0.4736375,0.1421375,0.0037625,0.8910625
81,2.0,1.0,0.9219375,0.9429375,0.2153875,0.4166875,0.2494625,0.9007875,0.2466625,0.0160875,0.5096875
82,2.0,2.0,0.6392375,0.7077375,0.1211625,0.1688625,0.5256625,0.4766125,0.1421375,0.0458625,0.9450125
83,2.0,1.0,0.3700375,0.1414625,0.2391625,0.0029125,0.1521125,0.9355375,0.4425125,0.9377375,0.9273875
84,2.0,2.0,0.9615875,0.2400375,0.8325125,0.4593375,0.2506375,0.8634875,0.3677375,0.7959875,0.5558125
85,1.0,2.0,0.8585125,0.6941625,0.3535125,0.9968375,0.6751625,0.0137625,0.8428875,0.0518375,0.1063875
86,1.0,2.0,0.0838375,0.2692625,0.3901125,0.3389625,0.3167625,0.2087875,0.0092375,0.1477125,0.4335875
87,2.0,1.0,0.6189375,0.4946375,0.0655625,0.7582375,0.4409625,0.0441375,0.1010375,0.9417875,0.7469125
88,2.0,2.0,0.3730875,0.3536875,0.0342375,0.1187125,0.5984875,0.8858375,0.8477875,0.9776125,0.8315375
89,2.0,2.0,0.7253375,0.2477375,0.1211625,0.0674625,0.4550625,0.4766125,0.1421375,0.0037625,0.7901375
90,1.0,2.0,0.8475625,0.5956875,0.6275125,0.8183125,0.6142625,0.0336125,0.2075625,0.7160125,0.6289375
91,1.0,1.0,0.0500375,0.3952375,0.9214375,0.0483875,0.3922375,0.5994875,0.8264375,0.9140125,0.6156125
92,2.0,1.0,0.8682625,0.0810125,0.3337375,0.5030625,0.6345625,0.1023375,0.0847125,0.1537875,0.7272375
93,2.0,1.0,0.1660625,0.2196125,0.7115625,0.6220125,0.1575375,0.9549375,0.7615125,0.0271625,0.5689625
94,1.0,1.0,0.0309625,0.7953625,0.0153625,0.5774625,0.9709125,0.0165125,0.0723875,0.9194875,0.2195125
95,2.0,2.0,0.2617375,0.4273375,0.0554375,0.4008625,0.7008125,0.3051375,0.5304125,0.9055875,0.9346875
96,1.0,2.0,0.8003875,0.0215375,0.4019875,0.2002125,0.4726875,0.2207125,0.5019375,0.5199625,0.7718125
97,1.0,2.0,0.0838375,0.0691875,0.4474625,0.4887875,0.2380375,0.2529125,0.0914625,0.1477125,0.4335875
98,1.0,2.0,0.8075125,0.4055125,0.8592875,0.9160625,0.7246625,0.2288125,0.7077625,0.8871375,0.0276625
99,2.0,2.0,0.8209875,0.4238375,0.0232625,0.1639125,0.4017875,0.3961125,0.7746875,0.6303375,0.9162375
100,2.0,1.0,0.2501125,0.0428625,0.5669625,0.1147625,0.8501125,0.2623125,0.3883625,0.1830375,0.6205125
101,1.0,2.0,0.0838375,0.0691875,0.5159125,0.4887875,0.2380375,0.2529125,0.0914625,0.1477125,0.4335875
102,2.0,1.0,0.3804125,0.1696625,0.3721125,0.4588875,0.5969625,0.6728875,0.5575125,0.5968375,0.2074875
103,1.0,2.0,0.6392375,0.8348875,0.4295625,0.4291125,0.7102625,0.3121625,0.0679625,0.1486875,0.8910625
104,1.0,1.0,0.6590375,0.4573125,0.1296375,0.0222375,0.1607625,0.3921125,0.1622375,0.8332875,0.8671875
105,2.0,1.0,0.9935375,0.4238375,0.0232625,0.1639125,0.4017875,0.4995375,0.7746875,0.4598875,0.9162375
106,1.0,1.0,0.5606125,0.9195875,0.8586875,0.8814625,0.7154625,0.4308375,0.1962125,0.0484375,0.2281875
107,2.0,2.0,0.0095375,0.0604125,0.3597375,0.4992875,0.1609125,0.2529125,0.2029625,0.1477125,0.3194125
108,2.0,1.0,0.6864375,0.6562375,0.6770875,0.2559125,0.6351875,0.1727625,0.9993125,0.2450625,0.3505375
109,2.0,1.0,0.2501125,0.0428625,0.7850125,0.1147625,0.8501125,0.5726125,0.3883625,0.1830375,0.6205125
110,2.0,1.0,0.8248125,0.7977625,0.3684375,0.2706875,0.5768125,0.7543375,0.3908625,0.8836625,0.3953375
111,1.0,2.0,0.0838375,0.0691875,0.4474625,0.3874625,0.2380375,0.2529125,0.0914625,0.1477125,0.4335875
112,1.0,1.0,0.1066625,0.7894625,0.8770125,0.3107125,0.5635125,0.9368125,0.7746875,0.2833625,0.9879125
113,1.0,1.0,0.0838375,0.0691875,0.4297875,0.4887875,0.2380375,0.2529125,0.0092375,0.1477125,0.6757125
114,2.0,1.0,0.8206875,0.1588875,0.9735125,0.7500875,0.2442875,0.8104625,0.0285625,0.4995625,0.4688375
115,1.0,2.0,0.0095375,0.4229875,0.1027625,0.3078125,0.4923875,0.2529125,0.0092375,0.1477125,0.3194125
116,1.0,2.0,0.8918625,0.0788625,0.8996625,0.7702375,0.3307625,0.8106875,0.5452875,0.8131375,0.2044625
117,1.0,2.0,0.0095375,0.8848875,0.1027625,0.3078125,0.7972125,0.3769625,0.0092375,0.1477125,0.3194125
118,2.0,1.0,0.0452375,0.4165125,0.0983125,0.5005375,0.4274125,0.2457875,0.8058125,0.3057125,0.7318375
119,2.0,2.0,0.6392375,0.7077375,0.0866625,0.3239875,0.8074875,0.4315625,0.1421375,0.0037625,0.9450125
120,2.0,1.0,0.5259375,0.8602875,0.6582125,0.4528125,0.3068625,0.9717625,0.8327375,0.7377125,0.0228125
121,2.0,1.0,0.3476375,0.5284875,0.2311875,0.4623625,0.0302625,0.4889875,0.4520375,0.5326375,0.5499875
122,1.0,2.0,0.0838375,0.0691875,0.4474625,0.4887875,0.2380375,0.2529125,0.0914625,0.0497625,0.6941875
123,1.0,1.0,0.6716875,0.5221125,0.7558125,0.4731875,0.1877125,0.7582875,0.0461875,0.8895375,0.2051125
124,1.0,1.0,0.0838375,0.0691875,0.3597375,0.4887875,0.4056125,0.2529125,0.0092375,0.1477125,0.7253625
125,2.0,1.0,0.1213875,0.2072375,0.6242625,0.4814625,0.4917625,0.5056625,0.9274625,0.1321875,0.7159625
126,1.0,1.0,0.0838375,0.0691875,0.3597375,0.5311125,0.2380375,0.2529125,0.0882625,0.1477125,0.4670375
127,1.0,1.0,0.6666625,0.1755375,0.1478375,0.1697125,0.7211875,0.4741875,0.6088375,0.3762875,0.4961375
128,2.0,2.0,0.3973625,0.7077375,0.0450875,0.4913375,0.5184375,0.4837875,0.3142625,0.0037625,0.9225625
129,1.0,1.0,0.4041875,0.0254625,0.4985625,0.4875125,0.3649625,0.2636375,0.2387375,0.5482875,0.3345875
130,2.0,2.0,0.6392375,0.7077375,0.0141375,0.4399625,0.8074875,0.4773875,0.1421375,0.0037625,0.9450125
131,2.0,2.0,0.0404375,0.9960625,0.5812625,0.8175375,0.2961125,0.4720625,0.9782125,0.4632125,0.1276625
132,2.0,2.0,0.6392375,0.7077375,0.0617125,0.0674625,0.4309875,0.5386875,0.1421375,0.0037625,0.9450125
133,1.0,1.0,0.9527125,0.8941875,0.9608375,0.1836625,0.3157375,0.8222125,0.2730625,0.9676875,0.7772375
134,1.0,2.0,0.5296125,0.0691875,0.0834375,0.4887875,0.2380375,0.2529125,0.0092375,0.0722125,0.4967375
135,1.0,2.0,0.2907625,0.8957375,0.2468625,0.6899375,0.8712875,0.7943375,0.4548375,0.7935125,0.9498125
136,2.0,2.0,0.3488125,0.7077375,0.1906625,0.4399625,0.8074875,0.4773875,0.3569625,0.0037625,0.9450125
137,2.0,1.0,0.5588375,0.6514375,0.1642375,0.9695375,0.0863875,0.3924875,0.7376125,0.9526125,0.0148125
138,1.0,1.0,0.9493875,0.1903875,0.8849625,0.4789375,0.4423375,0.5713375,0.8762375,0.6680625,0.0282125
139,1.0,2.0,0.0865875,0.8206875,0.1862125,0.4217875,0.6231875,0.1751625,0.3275625,0.1422875,0.9407125
140,2.0,2.0,0.0618625,0.3644875,0.9517875,0.8466375,0.1909875,0.4256375,0.2853875,0.0398625,0.2017625
141,2.0,1.0,0.1660625,0.2068875,0.6972375,0.6220125,0.1575375,0.9549375,0.6642625,0.3438875,0.5689625
142,1.0,2.0,0.9846875,0.0916125,0.0418875,0.4931625,0.5911875,0.9676375,0.3151625,0.5210875,0.6833875
143,1.0,2.0,0.0110625,0.3946125,0.1914375,0.4887875,0.4632125,0.2529125,0.0963375,0.1477125,0.3368375
144,1.0,1.0,0.5863375,0.6745625,0.1542125,0.5090125,0.4012125,0.0391875,0.6219125,0.7134375,0.6115875
145,2.0,2.0,0.9312875,0.2571625,0.3160625,0.4110375,0.7605125,0.7061875,0.4759375,0.6160875,0.4339875
146,1.0,2.0,0.1260625,0.1853875,0.4796375,0.0714875,0.6913125,0.0883625,0.0794875,0.0445375,0.9699625
147,1.0,2.0,0.0095375,0.4229875,0.1027625,0.3078125,0.0741875,0.2529125,0.2220375,0.1477125,0.3194125
148,2.0,1.0,0.4786875,0.5248625,0.1666375,0.4968125,0.4057125,0.8357625,0.9525625,0.7581125,0.2004625
149,2.0,1.0,0.4531625,0.7077375,0.1263875,0.4399625,0.8074875,0.3349375,0.1421375,0.0037625,0.9450125
150,1.0,2.0,0.9917875,0.8861125,0.5975625,0.1055875,0.3755375,0.0983375,0.3001625,0.6317625,0.7929375
151,2.0,2.0,0.6392375,0.7077375,0.1211625,0.0674625,0.7381875,0.2836625,0.1421375,3.875E-4,0.9450125
152,1.0,1.0,0.2408875,0.0115375,0.3161875,0.1977375,0.8709125,0.1977125,0.5417375,0.2072125,0.0260875
153,2.0,2.0,0.6392375,0.7077375,0.0383375,0.4337375,0.6585375,0.3012375,0.1421375,0.3601375,0.9450125
154,1.0,2.0,0.6146375,0.7254375,0.3344125,0.6345125,0.8446875,0.0313875,0.7146625,0.3038375,0.3065125
155,2.0,2.0,0.6392375,0.7077375,0.1211625,0.3388125,0.7343125,0.4766125,0.1421375,0.0037625,0.9450125
156,2.0,1.0,0.4721625,0.0829375,0.0520875,0.1100125,0.0377625,0.7261375,0.2117125,0.3360875,0.6710625
157,2.0,2.0,0.8851625,0.7627125,0.9553125,0.5010875,0.7823625,0.6514375,0.1176625,0.3753125,0.8423875
158,2.0,2.0,0.9387375,0.3243375,0.1227375,0.2367375,0.8906375,0.4072625,0.3499625,0.7358125,0.5880625
159,1.0,2.0,0.8851625,0.7627125,0.9553125,0.5142625,0.7938375,0.6514375,0.1176625,0.3753125,0.8423875
160,2.0,1.0,0.5502125,0.2936375,0.7658375,0.5772625,0.1598875,0.8619625,0.2040375,0.7962125,0.1801625
161,2.0,2.0,0.7036875,0.9604875,0.4728625,0.1701625,0.6982875,0.4318125,0.7569875,0.4028875,0.6424625
162,2.0,2.0,0.8851625,0.7627125,0.9553125,0.4970125,0.7823625,0.6514375,0.1176625,0.3753125,0.8423875
163,1.0,1.0,0.9103625,0.9969125,0.6664625,0.4552375,0.6815125,0.0501125,0.2417375,0.8360125,0.4956625
164,2.0,2.0,0.4608125,0.7627125,0.9716625,0.5010875,0.7693625,0.6514375,0.1176625,0.3753125,0.8423875
165,2.0,2.0,0.8851625,0.7627125,0.9553125,0.4970125,0.7823625,0.6514375,0.2267125,0.3753125,0.8423875
166,1.0,1.0,0.2913875,0.5743125,0.5520625,0.6118375,0.3646625,0.1913375,0.8735625,0.1051625,0.6750125
167,1.0,2.0,0.0095375,0.4229875,0.1027625,0.3078125,0.4923875,0.2529125,0.0092375,0.0813375,0.3194125
168,2.0,2.0,0.5123625,0.6003375,0.6837875,0.3553125,0.0298875,0.7965625,0.8205375,0.9881875,0.6706125
169,2.0,2.0,0.8851625,0.8124125,0.9553125,0.4970125,0.7823625,0.6514375,0.1176625,0.3753125,0.8423875
