Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
75,19,3,5.7,0,4.421600073921681,-1,5.7,0.0,1,0.0,10,1784.010000000001,SAT,,6.052,
76,2,22,0.8,0,300.0,-1,0.8,0.0,1,0.0,10,1784.8100000000009,SAT,,2.042,
77,20,13,11.285600036728383,1,11.285600036728383,-1,0.0,0.0,0,0.0,10,1784.8100000000009,TIMEOUT,,13.049,
78,2,24,77.44,0,300.0,-1,77.44,0.0,1,0.0,11,1862.250000000001,SAT,,78.132,
79,21,14,0.5,0,1.6656006391823293,-1,0.5,0.0,1,0.0,11,1862.750000000001,SAT,,2.039,
80,21,6,0.46,0,2.0842003155231477,-1,0.46,0.0,1,0.0,11,1863.210000000001,SAT,,2.018,
81,21,4,0.32,0,1.486200362789631,-1,0.32,0.0,1,0.0,11,1863.5300000000009,SAT,,2.02,
82,21,19,0.83,0,82.11740000953078,-1,0.83,0.0,1,0.0,11,1864.3600000000008,SAT,,2.042,
83,21,8,4.02,0,81.03840063174367,-1,4.02,0.0,1,0.0,11,1868.3800000000008,SAT,,6.047,
84,21,7,54.32,0,75.81240006570816,-1,54.32,0.0,1,0.0,11,1922.7000000000007,SAT,,56.075,
85,21,12,0.2,0,5.196400404322147,-1,0.2,0.0,1,0.0,11,1922.9000000000008,SAT,,2.042,
86,21,22,0.35,0,300.0,-1,0.35,0.0,1,0.0,11,1923.2500000000007,SAT,,2.043,
87,21,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,1923.2500000000007,TIMEOUT,,303.368,
88,21,24,89.52,0,300.0,-1,89.52,0.0,1,0.0,11,2012.7700000000007,SAT,,90.148,
89,21,1,3.05,0,197.38580019061567,-1,3.05,0.0,1,0.0,11,2015.8200000000006,SAT,,4.03,
90,21,9,82.11,0,193.42080063034894,-1,82.11,0.0,1,0.0,11,2097.9300000000007,SAT,,82.151,
91,21,21,2.57,0,86.67780035023691,-1,2.57,0.0,1,0.0,11,2100.500000000001,SAT,,4.025,
92,21,23,56.65,0,83.33680045639277,-1,56.65,0.0,1,0.0,11,2157.150000000001,SAT,,58.083,
93,21,13,7.63,0,9.691800371158124,-1,7.63,0.0,1,0.0,11,2164.780000000001,SAT,,8.037,
94,2,10,0.15,0,300.0,-1,0.15,0.0,1,0.0,11,2164.930000000001,SAT,,2.036,
95,22,19,0.43,0,2.0426004830479623,-1,0.43,0.0,1,0.0,11,2165.360000000001,SAT,,2.038,
96,22,16,210.66,0,300.0,-1,210.66,0.0,1,0.0,11,2376.020000000001,SAT,,212.233,
97,22,7,58.26,0,88.74220057238938,-1,58.26,0.0,1,0.0,11,2434.280000000001,SAT,,60.1,
98,22,9,94.31,0,300.0,-1,94.31,0.0,1,0.0,11,2528.590000000001,SAT,,96.127,
99,22,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,2528.590000000001,TIMEOUT,,303.363,
100,22,26,174.88,0,300.0,-1,174.88,0.0,1,0.0,11,2703.470000000001,SAT,,176.203,
101,22,25,107.62,0,187.58640051667692,-1,107.62,0.0,1,0.0,11,2811.090000000001,SAT,,108.149,
102,22,13,13.39,0,81.23080040176511,-1,13.39,0.0,1,0.0,11,2824.480000000001,SAT,,14.051,
103,22,5,6.87,0,63.82380067219138,-1,6.87,0.0,1,0.0,11,2831.350000000001,SAT,,8.038,
104,22,6,0.51,0,54.89280058850646,-1,0.51,0.0,1,0.0,11,2831.860000000001,SAT,,2.042,
105,22,8,4.04,0,54.22980026190281,-1,4.04,0.0,1,0.0,11,2835.900000000001,SAT,,6.042,
106,22,11,6.08,0,48.97780070860982,-1,6.08,0.0,1,0.0,11,2841.980000000001,SAT,,8.029,
107,22,4,0.26,0,41.073800575333834,-1,0.26,0.0,1,0.0,11,2842.240000000001,SAT,,2.044,
108,22,14,0.52,0,40.73580066521764,-1,0.52,0.0,1,0.0,11,2842.760000000001,SAT,,2.041,
109,22,3,4.68,0,40.05980011855364,-1,4.68,0.0,1,0.0,11,2847.440000000001,SAT,,6.045,
110,22,12,0.19,0,300.0,-1,0.19,0.0,1,0.0,11,2847.630000000001,SAT,,2.042,
111,22,22,0.35,0,300.0,-1,0.35,0.0,1,0.0,11,2847.980000000001,SAT,,2.027,
112,22,10,0.23,0,300.0,-1,0.23,0.0,1,0.0,11,2848.210000000001,SAT,,2.04,
113,22,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,2848.210000000001,TIMEOUT,,303.355,
114,22,21,2.69,0,207.7442006099701,-1,2.69,0.0,1,0.0,11,2850.900000000001,SAT,,4.031,
115,22,23,58.35,0,204.24720025469662,-1,58.35,0.0,1,0.0,11,2909.250000000001,SAT,,60.103,
116,22,1,3.05,0,128.39220053364636,-1,3.05,0.0,1,0.0,11,2912.300000000001,SAT,,4.029,
117,22,24,100.64,0,124.42720024694802,-1,100.64,0.0,1,0.0,11,3012.940000000001,SAT,,102.128,
118,2,17,0.5,0,300.0,-1,0.5,0.0,1,0.0,12,3013.440000000001,SAT,,2.027,
119,23,9,96.79,0,125.68560062755944,-1,96.79,0.0,1,0.0,12,3110.230000000001,SAT,,98.16,
120,2,20,0.41,0,300.0,-1,0.41,0.0,1,0.0,12,3110.640000000001,SAT,,2.022,
121,24,6,0.46,0,1.6656006391823293,-1,0.46,0.0,1,0.0,12,3111.100000000001,SAT,,2.021,
122,24,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,3111.100000000001,TIMEOUT,,303.419,
123,24,7,70.42,0,77.04220010747314,-1,70.42,0.0,1,0.0,12,3181.520000000001,SAT,,72.118,
124,2,2,1.7,0,300.0,-1,1.7,0.0,1,0.0,13,3183.2200000000007,SAT,,2.045,
125,25,1,1.72,0,3.0046000595867635,-1,1.72,0.0,1,0.0,13,3184.9400000000005,SAT,,2.019,
126,26,3,3.27,0,4.421600073921681,-1,3.27,0.0,1,0.0,13,3188.2100000000005,SAT,,4.023,
127,25,4,0.68,0,1.1729005802154542,-1,0.68,0.0,1,0.0,14,3188.8900000000003,SAT,,2.123,
128,27,21,2.63,0,4.226600405174494,-1,2.63,0.0,1,0.0,14,3191.5200000000004,SAT,,4.034,
129,28,25,95.69,0,143.59960022230746,-1,95.69,0.0,1,0.0,15,3287.2100000000005,SAT,,96.186,
130,28,20,0.6,0,19.933200262832642,-1,0.6,0.0,1,0.0,15,3287.8100000000004,SAT,,2.04,
131,28,10,0.22,0,19.15320013498068,-1,0.22,0.0,1,0.0,15,3288.03,SAT,,2.039,
132,28,22,0.27,0,34.27740015869141,-1,0.27,0.0,1,0.0,15,3288.3,SAT,,2.016,
133,28,6,0.51,0,33.92640002851486,-1,0.51,0.0,1,0.0,15,3288.8100000000004,SAT,,2.04,
134,28,13,11.24,0,33.26340042834282,-1,11.24,0.0,1,0.0,15,3300.05,SAT,,12.055,
135,28,3,4.46,0,18.65140006725788,-1,4.46,0.0,1,0.0,15,3304.51,SAT,,6.049,
136,28,1,2.66,0,300.0,-1,2.66,0.0,1,0.0,15,3307.17,SAT,,4.045,
137,28,19,0.5,0,300.0,-1,0.5,0.0,1,0.0,15,3307.67,SAT,,2.035,
138,28,24,87.47,0,300.0,-1,87.47,0.0,1,0.0,15,3395.14,SAT,,88.126,
139,28,7,55.17,0,300.0,-1,55.17,0.0,1,0.0,15,3450.31,SAT,,56.079,
140,28,17,0.37,0,300.0,-1,0.37,0.0,1,0.0,15,3450.68,SAT,,2.035,
141,28,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,15,3450.68,TIMEOUT,,303.426,
142,28,2,2.07,0,262.6328004974604,-1,2.07,0.0,1,0.0,15,3452.75,SAT,,4.031,
143,28,26,183.69,0,259.94180071015955,-1,183.69,0.0,1,0.0,15,3636.44,SAT,,184.226,
144,28,14,0.49,0,300.0,-1,0.49,0.0,1,0.0,15,3636.93,SAT,,2.041,
145,28,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,15,3636.93,TIMEOUT,,303.363,
146,28,11,5.25,0,300.0,-1,5.25,0.0,1,0.0,15,3642.18,SAT,,6.035,
147,28,23,50.93,0,300.0,-1,50.93,0.0,1,0.0,15,3693.1099999999997,SAT,,52.075,
148,28,5,5.25,0,300.0,-1,5.25,0.0,1,0.0,15,3698.3599999999997,SAT,,6.037,
149,28,16,221.42,0,300.0,-1,221.42,0.0,1,0.0,15,3919.7799999999997,SAT,,222.228,
150,28,9,81.9,0,152.66710043733121,-1,81.9,0.0,1,0.0,15,4001.68,SAT,,82.124,
151,28,21,2.63,0,46.19710041989684,-1,2.63,0.0,1,0.0,15,4004.31,SAT,,4.031,
152,28,8,4.05,0,42.77810065855384,-1,4.05,0.0,1,0.0,15,4008.36,SAT,,6.04,
153,28,12,0.19,0,37.51310015876889,-1,0.19,0.0,1,0.0,15,4008.55,SAT,,2.04,
154,28,4,0.31,0,37.26610033621192,-1,0.31,0.0,1,0.0,15,4008.86,SAT,,2.024,
155,29,22,0.34,0,1.3536004427552224,-1,0.34,0.0,1,0.0,15,4009.2000000000003,SAT,,2.02,
156,30,19,0.78,0,1.6526004191219807,-1,0.78,0.0,1,0.0,16,4009.9800000000005,SAT,,2.044,
157,31,14,0.51,0,1.6396001990616322,-1,0.51,0.0,1,0.0,16,4010.4900000000007,SAT,,2.045,
158,32,13,12.82,0,15.614600673663617,-1,12.82,0.0,1,0.0,17,4023.310000000001,SAT,,14.069,
159,33,26,178.09,0,239.79960000922085,-1,178.09,0.0,1,0.0,17,4201.400000000001,SAT,,178.226,
160,33,1,1.95,0,11.990200195807219,-1,1.95,0.0,1,0.0,17,4203.35,SAT,,2.044,
161,33,12,0.15,0,9.455200143504143,-1,0.15,0.0,1,0.0,17,4203.5,SAT,,2.043,
162,33,17,0.38,0,11.449400194334984,-1,0.38,0.0,1,0.0,17,4203.88,SAT,,2.04,
163,33,20,0.73,0,10.95540054922104,-1,0.73,0.0,1,0.0,17,4204.61,SAT,,2.022,
164,33,10,0.2,0,10.006400466310978,-1,0.2,0.0,1,0.0,17,4204.8099999999995,SAT,,2.042,
165,33,14,0.51,0,9.746400423693657,-1,0.51,0.0,1,0.0,17,4205.32,SAT,,2.043,
166,33,25,91.77,0,300.0,-1,91.77,0.0,1,0.0,17,4297.09,SAT,,92.108,
167,33,13,8.66,0,300.0,-1,8.66,0.0,1,0.0,17,4305.75,SAT,,10.028,
168,33,23,56.91,0,300.0,-1,56.91,0.0,1,0.0,17,4362.66,SAT,,58.082,
169,33,11,4.98,0,300.0,-1,4.98,0.0,1,0.0,17,4367.639999999999,SAT,,6.036,
170,33,19,0.83,0,300.0,-1,0.83,0.0,1,0.0,17,4368.469999999999,SAT,,2.045,
171,33,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,17,4368.469999999999,TIMEOUT,,303.342,
172,33,9,89.08,0,118.85280017589332,-1,89.08,0.0,1,0.0,17,4457.549999999999,SAT,,90.15,
173,33,2,1.79,0,3.048800517219305,-1,1.79,0.0,1,0.0,17,4459.339999999999,SAT,,2.02,
174,34,14,0.5,0,1.6396001990616322,-1,0.5,0.0,1,0.0,18,4459.839999999999,SAT,,2.024,
175,35,1,2.56,0,4.460600007671118,-1,2.56,0.0,1,0.0,18,4462.4,SAT,,4.028,
176,35,2,1.81,0,9.624200098562241,-1,1.81,0.0,1,0.0,18,4464.21,SAT,,2.038,
177,35,3,4.66,0,7.271200221377612,-1,4.66,0.0,1,0.0,18,4468.87,SAT,,6.042,
178,35,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,18,4468.87,TIMEOUT,,303.372,
179,35,22,0.36,0,9.17440018464923,-1,0.36,0.0,1,0.0,18,4469.23,SAT,,2.044,
180,35,11,5.01,0,8.706400253224373,-1,5.01,0.0,1,0.0,18,4474.24,SAT,,6.038,
181,35,20,0.47,0,2.1934004205942155,-1,0.47,0.0,1,0.0,18,4474.71,SAT,,2.039,
182,35,12,0.21,0,300.0,-1,0.21,0.0,1,0.0,18,4474.92,SAT,,2.019,
183,35,23,64.71,0,300.0,-1,64.71,0.0,1,0.0,18,4539.63,SAT,,66.084,
184,35,17,0.4,0,300.0,-1,0.4,0.0,1,0.0,18,4540.03,SAT,,2.045,
185,35,13,13.41,0,300.0,-1,13.41,0.0,1,0.0,18,4553.44,SAT,,14.037,
186,35,9,92.03,0,300.0,-1,92.03,0.0,1,0.0,18,4645.469999999999,SAT,,92.136,
187,35,6,0.34,0,261.3978006582439,-1,0.34,0.0,1,0.0,18,4645.8099999999995,SAT,,2.017,
188,35,16,204.6,0,260.95580044050814,-1,204.6,0.0,1,0.0,18,4850.41,SAT,,206.225,
189,36,4,0.32,0,1.4056005965650082,-1,0.32,0.0,1,0.0,19,4850.73,SAT,,2.046,
190,37,2,1.15,0,3.6936000998795033,-1,1.15,0.0,1,0.0,19,4851.879999999999,SAT,,2.036,
191,37,8,3.05,0,10.885200377899409,-1,3.05,0.0,1,0.0,19,4854.929999999999,SAT,,4.023,
192,37,21,2.82,0,6.9202000912010675,-1,2.82,0.0,1,0.0,19,4857.749999999999,SAT,,4.026,
193,37,11,3.79,0,300.0,-1,3.79,0.0,1,0.0,19,4861.539999999999,SAT,,4.041,
194,37,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,19,4861.539999999999,TIMEOUT,,303.352,
195,37,20,0.62,0,6.587400704967976,-1,0.62,0.0,1,0.0,19,4862.159999999999,SAT,,2.042,
196,37,19,0.73,0,5.781400136995315,-1,0.73,0.0,1,0.0,19,4862.8899999999985,SAT,,2.043,
197,37,14,0.33,0,300.0,-1,0.33,0.0,1,0.0,19,4863.219999999998,SAT,,2.041,
198,37,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,19,4863.219999999998,TIMEOUT,,303.38,
199,37,3,4.55,0,22.548800081360344,-1,4.55,0.0,1,0.0,19,4867.769999999999,SAT,,6.047,
200,37,6,0.5,0,16.6338002014637,-1,0.5,0.0,1,0.0,19,4868.269999999999,SAT,,2.041,
201,37,5,4.8,0,15.983800094920397,-1,4.8,0.0,1,0.0,19,4873.069999999999,SAT,,6.049,
202,37,4,0.22,0,9.74380052496791,-1,0.22,0.0,1,0.0,19,4873.289999999999,SAT,,2.042,
203,37,1,2.6,0,9.457800042229891,-1,2.6,0.0,1,0.0,19,4875.889999999999,SAT,,4.035,
204,37,22,0.22,0,6.0778002146363255,-1,0.22,0.0,1,0.0,19,4876.11,SAT,,2.04,
205,37,24,85.85,0,300.0,-1,85.85,0.0,1,0.0,19,4961.96,SAT,,86.115,
206,37,26,194.7,0,300.0,-1,194.7,0.0,1,0.0,19,5156.66,SAT,,196.278,
207,37,16,233.62,0,300.0,-1,233.62,0.0,1,0.0,19,5390.28,SAT,,234.242,
208,37,7,64.97,0,300.0,-1,64.97,0.0,1,0.0,19,5455.25,SAT,,66.099,
209,37,13,13.35,0,277.7011001560569,-1,13.35,0.0,1,0.0,19,5468.6,SAT,,14.048,
210,37,23,55.29,0,260.34610058029295,-1,55.29,0.0,1,0.0,19,5523.89,SAT,,56.082,
211,37,17,0.42,0,188.46910063956977,-1,0.42,0.0,1,0.0,19,5524.31,SAT,,2.04,
212,37,12,0.2,0,187.92310011421444,-1,0.2,0.0,1,0.0,19,5524.51,SAT,,2.04,
213,37,25,88.55,0,187.6631000715971,-1,88.55,0.0,1,0.0,19,5613.06,SAT,,90.131,
214,37,10,0.21,0,72.54810045321584,-1,0.21,0.0,1,0.0,19,5613.27,SAT,,2.042,
215,37,9,72.27510019053817,1,72.27510019053817,-1,0.0,0.0,0,0.0,19,5613.27,TIMEOUT,,75.103,
216,38,6,0.49,0,1.6656006391823293,-1,0.49,0.0,1,0.0,20,5613.76,SAT,,2.043,
217,38,25,92.22,0,128.8862001787603,-1,92.22,0.0,1,0.0,20,5705.9800000000005,SAT,,94.128,
218,38,1,1.74,0,9.000200432139636,-1,1.74,0.0,1,0.0,20,5707.72,SAT,,2.043,
219,38,9,91.33,0,190.5504005666554,-1,91.33,0.0,1,0.0,20,5799.05,SAT,,92.135,
220,38,8,4.14,0,71.82140006532073,-1,4.14,0.0,1,0.0,20,5803.1900000000005,SAT,,6.037,
221,38,22,0.34,0,66.43940049071908,-1,0.34,0.0,1,0.0,20,5803.530000000001,SAT,,2.04,
222,38,7,51.05,0,65.99740027298331,-1,51.05,0.0,1,0.0,20,5854.580000000001,SAT,,52.067,
223,39,7,52.97,0,72.72360051830411,-1,52.97,0.0,1,0.0,20,5907.550000000001,SAT,,54.079,
224,39,2,1.22,0,12.354200546044112,-1,1.22,0.0,1,0.0,20,5908.770000000001,SAT,,2.021,
225,39,3,4.52,0,10.768200576651097,-1,4.52,0.0,1,0.0,20,5913.290000000002,SAT,,6.046,
226,39,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,20,5913.290000000002,TIMEOUT,,303.34,
227,39,8,3.98,0,25.424400668936972,-1,3.98,0.0,1,0.0,20,5917.270000000001,SAT,,4.026,
228,39,13,9.36,0,20.250400256711245,-1,9.36,0.0,1,0.0,20,5926.630000000001,SAT,,10.028,
229,39,19,0.73,0,8.082400586801768,-1,0.73,0.0,1,0.0,20,5927.360000000001,SAT,,2.039,
230,39,10,0.21,0,300.0,-1,0.21,0.0,1,0.0,20,5927.570000000001,SAT,,2.039,
231,39,25,96.57,0,300.0,-1,96.57,0.0,1,0.0,20,6024.14,SAT,,98.121,
232,39,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,20,6024.14,TIMEOUT,,303.362,
233,39,12,0.19,0,127.9138002808869,-1,0.19,0.0,1,0.0,20,6024.33,SAT,,2.044,
234,39,17,0.38,0,127.66680045832993,-1,0.38,0.0,1,0.0,20,6024.71,SAT,,2.039,
235,39,14,0.48,0,127.17280008678438,-1,0.48,0.0,1,0.0,20,6025.19,SAT,,2.021,
236,39,24,80.31,0,126.54880042036177,-1,80.31,0.0,1,0.0,20,6105.5,SAT,,82.096,
237,39,11,6.24,0,22.145800523805622,-1,6.24,0.0,1,0.0,20,6111.74,SAT,,8.039,
238,39,16,226.71,0,300.0,-1,226.71,0.0,1,0.0,20,6338.45,SAT,,228.29,
239,39,26,163.12,0,300.0,-1,163.12,0.0,1,0.0,20,6501.57,SAT,,164.321,
240,39,1,1.88,0,222.49010047723652,-1,1.88,0.0,1,0.0,20,6503.45,SAT,,2.039,
241,39,21,2.38,0,220.04610051249267,-1,2.38,0.0,1,0.0,20,6505.83,SAT,,4.032,
242,39,6,0.66,0,216.95210044120552,-1,0.66,0.0,1,0.0,20,6506.49,SAT,,2.04,
243,39,23,47.76,0,216.09410044585468,-1,47.76,0.0,1,0.0,20,6554.25,SAT,,48.104,
244,39,4,0.36,0,154.00610058416726,-1,0.36,0.0,1,0.0,20,6554.61,SAT,,2.026,
245,39,9,90.19,0,153.5381006527424,-1,90.19,0.0,1,0.0,20,6644.799999999999,SAT,,92.126,
246,39,22,0.49,0,36.29110053961277,-1,0.49,0.0,1,0.0,20,6645.289999999999,SAT,,2.04,
247,39,5,3.22,0,35.65410065312982,-1,3.22,0.0,1,0.0,20,6648.509999999999,SAT,,4.026,
248,39,20,0.6,0,31.468100257563595,-1,0.6,0.0,1,0.0,20,6649.11,SAT,,2.022,
249,40,20,0.61,0,1.7826004404306413,-1,0.61,0.0,1,0.0,21,6649.719999999999,SAT,,2.03,
