1,2.0,2.0,0.005,0.025,0.005,0.005,0.005,0.005,0.005,0.005,0.025,2.0,2.0,0.999,0.999
2,1.0,1.0,0.485,0.475,0.065,0.855,0.125,0.875,0.195,0.785,0.875,2.0,1.0,0.849,0.735
3,2.0,2.0,0.295,0.825,0.015,0.395,0.085,0.605,0.735,0.495,0.475,2.0,1.0,0.103,0.101
4,1.0,2.0,0.565,0.625,0.305,0.365,0.545,0.315,0.755,0.455,0.025,1.0,2.0,0.749,0.311
5,2.0,2.0,0.455,0.975,0.775,0.275,0.515,0.635,0.165,0.355,0.925,2.0,1.0,0.999,0.519
6,2.0,2.0,0.495,0.325,0.585,0.795,0.775,0.685,0.525,0.565,0.925,1.0,2.0,0.933,0.319
7,1.0,1.0,0.615,0.225,0.355,0.175,0.585,0.005,0.505,0.235,0.225,1.0,2.0,0.375,0.277
8,1.0,1.0,0.705,0.425,0.425,0.495,0.255,0.835,0.215,0.535,0.625,1.0,1.0,0.905,0.419
9,1.0,2.0,0.405,0.875,0.405,0.495,0.215,0.735,0.085,0.285,0.775,1.0,2.0,0.749,0.311
10,1.0,1.0,0.665,0.175,0.505,0.305,0.365,0.645,0.545,0.525,0.025,1.0,1.0,0.487,0.695
11,1.0,1.0,0.665,0.175,0.505,0.305,0.365,0.645,0.545,0.525,0.425,1.0,1.0,0.933,0.695
12,2.0,2.0,0.585,0.875,0.175,0.675,0.465,0.815,0.295,0.265,0.525,1.0,2.0,0.495,0.487
13,1.0,1.0,0.875,0.225,0.485,0.385,0.405,0.765,0.275,0.765,0.025,2.0,1.0,0.071,0.787
14,2.0,2.0,0.215,0.875,0.575,0.935,0.175,0.235,0.975,0.005,0.825,1.0,1.0,0.467,0.933
15,2.0,1.0,0.665,0.175,0.505,0.305,0.365,0.805,0.545,0.525,0.425,1.0,1.0,0.933,0.461
16,1.0,2.0,0.485,0.375,0.905,0.475,0.755,0.475,0.755,0.765,0.425,2.0,2.0,0.367,0.431
17,2.0,1.0,0.385,0.175,0.505,0.305,0.365,0.805,0.545,0.525,0.625,1.0,1.0,0.933,0.447
18,2.0,1.0,0.435,0.275,0.335,0.065,0.785,0.085,0.425,0.015,0.075,1.0,2.0,0.309,0.581
19,2.0,1.0,0.465,0.175,0.425,0.515,0.255,0.835,0.555,0.535,0.625,1.0,2.0,0.531,0.419
20,2.0,2.0,0.505,0.325,0.615,0.155,0.755,0.995,0.185,0.165,0.525,2.0,1.0,0.825,0.945
21,1.0,1.0,0.565,0.375,0.505,0.305,0.365,0.645,0.505,0.525,0.425,1.0,1.0,0.933,0.695
22,2.0,1.0,0.155,0.475,0.365,0.025,0.765,0.495,0.345,0.895,0.175,2.0,2.0,0.313,0.725
23,2.0,1.0,0.575,0.175,0.425,0.065,0.255,0.835,0.555,0.695,0.375,1.0,2.0,0.125,0.419
24,1.0,2.0,0.185,0.175,0.345,0.515,0.455,0.755,0.735,0.215,0.175,2.0,1.0,0.631,0.563
25,2.0,1.0,0.385,0.175,0.505,0.415,0.365,0.805,0.545,0.525,0.475,2.0,1.0,0.933,0.447
26,2.0,1.0,0.635,0.375,0.365,0.315,0.785,0.615,0.865,0.225,0.625,1.0,1.0,0.313,0.629
27,1.0,2.0,0.065,0.425,0.245,0.735,0.375,0.525,0.035,0.375,0.625,2.0,2.0,0.287,0.529
28,2.0,1.0,0.835,0.275,0.475,0.515,0.255,0.505,0.555,0.235,0.425,2.0,1.0,0.333,0.419
29,2.0,2.0,0.315,0.925,0.855,0.785,0.535,0.815,0.765,0.255,0.925,2.0,1.0,0.143,0.237
30,1.0,1.0,0.485,0.675,0.885,0.645,0.755,0.475,0.755,0.765,0.225,2.0,2.0,0.267,0.431
31,1.0,2.0,0.625,0.425,0.595,0.315,0.615,0.925,0.805,0.155,0.225,1.0,2.0,0.495,0.043
32,1.0,2.0,0.665,0.175,0.505,0.305,0.365,0.645,0.815,0.525,0.475,1.0,1.0,0.187,0.463
33,2.0,1.0,0.455,0.375,0.095,0.325,0.325,0.645,0.315,0.255,0.775,2.0,1.0,0.983,0.661
34,2.0,1.0,0.265,0.175,0.735,0.305,0.365,0.925,0.985,0.525,0.075,2.0,1.0,0.933,0.427
35,2.0,2.0,0.945,0.575,0.895,0.395,0.305,0.795,0.045,0.225,0.425,2.0,1.0,0.219,0.297
36,1.0,2.0,0.665,0.175,0.835,0.305,0.925,0.865,0.815,0.525,0.125,2.0,1.0,0.187,0.261
