"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " constrained_branching='1', dom_opt='1', f_clique_lb='3', f_deg2='1', f_deg2_heur='1', f_deg3='2', f_dom='2', f_lp='3', f_lp_lb='3', limit_kern_branch='1000', limit_kern_start='1000'","NaN"
"0.7388251300000002"," 0.38","2.216","1","0.35938635500000016", " constrained_branching='1', dom_opt='1', f_clique_lb='3', f_deg2='1', f_deg2_heur='1', f_deg3='2', f_dom='2', f_lp='3', f_lp_lb='3', limit_kern_branch='1000', limit_kern_start='1000'","NaN"
"2.838138588"," 1.06","4.668","1","0.7188094180000001", " constrained_branching='1', dom_opt='1', f_clique_lb='3', f_deg2='1', f_deg2_heur='1', f_deg3='2', f_dom='2', f_lp='3', f_lp_lb='3', limit_kern_branch='1000', limit_kern_start='1000'","0.38000000000000006"
"4.728913735"," 0.925","8.813","2","0.7594234490000001", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","0.38000000000000006"
"65.939148043"," 20.916666666666668","70.953","2","1.0696479229999998", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","0.38000000000000006"
"121.02150150500002"," 29.240000000000002","129.33","2","1.5120733149999999", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","10.883333333333331"
"125.34327832700001"," 23.933999999999997","135.476","2","1.5537091549999995", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","10.883333333333331"
"247.596834522"," 20.534999999999997","261.972","2","2.237164295", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","29.712499999999984"
"361.141937971"," 25.957142857142856","378.206","2","2.7023601559999997", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","29.712499999999984"
"544.298548059"," 22.752499999999998","571.064","2","3.608850975", " constrained_branching='1', dom_opt='1', f_clique_lb='12332', f_deg2='13246', f_deg2_heur='3550', f_deg3='35236', f_dom='36532', f_lp='24507', f_lp_lb='22771', limit_kern_branch='35090', limit_kern_start='28230'","25.957142857142873"
