"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Full Configuration","Predicted Performance (if available)",
"0.0"," 1.7976931348623157E308","0.0","1","0.0", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","NaN"
"0.7733306929999997"," 0.42","2.33","1","0.354070503", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","NaN"
"2.2828640819999997"," 0.77","4.862","1","0.7433233599999998", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","0.41999999999999993"
"127.63820281"," 41.666666666666664","131.207","1","1.458546544", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","0.41999999999999993"
"253.943096007"," 31.36","261.774","1","2.2835197430000003", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","35.888571428571424"
"473.88698188499995"," 43.842","486.202","1","3.3474160480000004", " constrained_branching='1', dom_opt='1', f_clique_lb='1', f_clique_lb_c='1', f_deg2='1', f_deg2_heur='1', f_deg3='1', f_dom='1', f_lp='1', f_lp_lb='1', f_lp_lb_c='1', lb_opt='1', lb_opt_c='1', limit_kern_branch='500', limit_kern_start='500'","35.888571428571424"
"693.8775649490001"," 43.784","710.715","5","4.417960637999999", " constrained_branching='0', dom_opt='1', f_clique_lb='2', f_clique_lb_c='7', f_deg2='9', f_deg2_heur='1', f_deg3='1', f_dom='5', f_lp='1', f_lp_lb='9', f_lp_lb_c='10', lb_opt='0', lb_opt_c='1', limit_kern_branch='176', limit_kern_start='196'","35.888571428571424"
"695.5996712650001"," 36.748333333333335","712.939","5","4.570037071", " constrained_branching='0', dom_opt='1', f_clique_lb='2', f_clique_lb_c='7', f_deg2='9', f_deg2_heur='1', f_deg3='1', f_dom='5', f_lp='1', f_lp_lb='9', f_lp_lb_c='10', lb_opt='0', lb_opt_c='1', limit_kern_branch='176', limit_kern_start='196'","42.995"
"920.1993193159999"," 31.532857142857143","945.577","5","5.639585738999999", " constrained_branching='0', dom_opt='1', f_clique_lb='2', f_clique_lb_c='7', f_deg2='9', f_deg2_heur='1', f_deg3='1', f_dom='5', f_lp='1', f_lp_lb='9', f_lp_lb_c='10', lb_opt='0', lb_opt_c='1', limit_kern_branch='176', limit_kern_start='196'","42.995"
"1141.6002121029996"," 31.477142857142855","1174.179","7","6.700649433", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","40.57800000859941"
"1142.4736613809996"," 27.63125","1176.413","7","6.863934599", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","31.47714285714287"
"1143.2992832459997"," 24.60222222222222","1180.54","7","6.8896839739999995", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","31.47714285714287"
"1151.1779401169997"," 22.709","1192.966","7","7.098253841999999", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","24.602222222222224"
"1287.1131000929995"," 20.882727272727273","1337.573","7","7.773361601", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","24.602222222222224"
"1289.4374468619994"," 269.1425","1643.06","7","9.607845945000001", " constrained_branching='1', dom_opt='0', f_clique_lb='8', f_clique_lb_c='3', f_deg2='8', f_deg2_heur='9', f_deg3='4', f_dom='9', f_lp='4', f_lp_lb='4', f_lp_lb_c='5', lb_opt='0', lb_opt_c='0', limit_kern_branch='485', limit_kern_start='264'","20.882727272727276"
