1: constrained_branching='1', dom_opt='1', f_clique_lb='3', f_deg2='1', f_deg2_heur='1', f_deg3='2', f_dom='2', f_lp='3', f_lp_lb='3', limit_kern_branch='1000', limit_kern_start='1000'
30: constrained_branching='1', dom_opt='0', f_clique_lb='5965', f_deg2='11506', f_deg2_heur='15287', f_deg3='30823', f_dom='19113', f_lp='17933', f_lp_lb='4977', limit_kern_branch='69', limit_kern_start='19231'
31: constrained_branching='1', dom_opt='0', f_clique_lb='2082', f_deg2='111', f_deg2_heur='464', f_deg3='20243', f_dom='25159', f_lp='25372', f_lp_lb='24550', limit_kern_branch='29577', limit_kern_start='4019'
32: constrained_branching='1', dom_opt='1', f_clique_lb='2702', f_deg2='39048', f_deg2_heur='19687', f_deg3='9748', f_dom='15462', f_lp='37177', f_lp_lb='31080', limit_kern_branch='9906', limit_kern_start='31386'
33: constrained_branching='0', dom_opt='0', f_clique_lb='13529', f_deg2='7832', f_deg2_heur='8057', f_deg3='35199', f_dom='1003', f_lp='19812', f_lp_lb='7201', limit_kern_branch='4890', limit_kern_start='15210'
34: constrained_branching='1', dom_opt='0', f_clique_lb='35801', f_deg2='9464', f_deg2_heur='9916', f_deg3='13148', f_dom='16358', f_lp='11224', f_lp_lb='29517', limit_kern_branch='11853', limit_kern_start='9958'
35: constrained_branching='1', dom_opt='1', f_clique_lb='36470', f_deg2='29247', f_deg2_heur='29229', f_deg3='5107', f_dom='29723', f_lp='4256', f_lp_lb='34829', limit_kern_branch='610', limit_kern_start='28336'
36: constrained_branching='1', dom_opt='0', f_clique_lb='4525', f_deg2='15599', f_deg2_heur='14889', f_deg3='38168', f_dom='29655', f_lp='8059', f_lp_lb='22119', limit_kern_branch='36124', limit_kern_start='2080'
37: constrained_branching='1', dom_opt='1', f_clique_lb='32628', f_deg2='28120', f_deg2_heur='36809', f_deg3='15113', f_dom='24840', f_lp='16113', f_lp_lb='37512', limit_kern_branch='31096', limit_kern_start='20461'
38: constrained_branching='1', dom_opt='1', f_clique_lb='9729', f_deg2='38387', f_deg2_heur='31764', f_deg3='4261', f_dom='32698', f_lp='13813', f_lp_lb='20799', limit_kern_branch='38966', limit_kern_start='13109'
39: constrained_branching='0', dom_opt='0', f_clique_lb='30787', f_deg2='15922', f_deg2_heur='26706', f_deg3='21740', f_dom='3036', f_lp='35953', f_lp_lb='9441', limit_kern_branch='295', limit_kern_start='8304'
40: constrained_branching='0', dom_opt='0', f_clique_lb='14867', f_deg2='24561', f_deg2_heur='36177', f_deg3='12562', f_dom='22777', f_lp='18619', f_lp_lb='25375', limit_kern_branch='34507', limit_kern_start='3069'
41: constrained_branching='0', dom_opt='0', f_clique_lb='8737', f_deg2='33545', f_deg2_heur='10707', f_deg3='14105', f_dom='8153', f_lp='31624', f_lp_lb='2941', limit_kern_branch='261', limit_kern_start='34493'
42: constrained_branching='0', dom_opt='1', f_clique_lb='16952', f_deg2='14497', f_deg2_heur='14496', f_deg3='25810', f_dom='3825', f_lp='21171', f_lp_lb='21259', limit_kern_branch='13017', limit_kern_start='12436'
43: constrained_branching='0', dom_opt='1', f_clique_lb='37400', f_deg2='5965', f_deg2_heur='38316', f_deg3='20597', f_dom='8925', f_lp='26618', f_lp_lb='29746', limit_kern_branch='327', limit_kern_start='33961'
44: constrained_branching='1', dom_opt='0', f_clique_lb='27073', f_deg2='25965', f_deg2_heur='28587', f_deg3='7241', f_dom='23767', f_lp='39675', f_lp_lb='1055', limit_kern_branch='18385', limit_kern_start='21920'
45: constrained_branching='0', dom_opt='0', f_clique_lb='504', f_deg2='20954', f_deg2_heur='26150', f_deg3='3579', f_dom='4955', f_lp='11462', f_lp_lb='33548', limit_kern_branch='362', limit_kern_start='32799'
46: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='23159', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
47: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='18246', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
48: constrained_branching='0', dom_opt='0', f_clique_lb='31582', f_deg2='4870', f_deg2_heur='6170', f_deg3='18103', f_dom='25021', f_lp='31956', f_lp_lb='39800', limit_kern_branch='39988', limit_kern_start='26928'
49: constrained_branching='0', dom_opt='0', f_clique_lb='13194', f_deg2='24234', f_deg2_heur='21143', f_deg3='26058', f_dom='8461', f_lp='3955', f_lp_lb='19010', limit_kern_branch='4434', limit_kern_start='20455'
50: constrained_branching='1', dom_opt='1', f_clique_lb='35996', f_deg2='17047', f_deg2_heur='32854', f_deg3='7441', f_dom='11274', f_lp='11167', f_lp_lb='39815', limit_kern_branch='9022', limit_kern_start='33029'
51: constrained_branching='0', dom_opt='0', f_clique_lb='504', f_deg2='20954', f_deg2_heur='26150', f_deg3='3579', f_dom='4955', f_lp='11462', f_lp_lb='33548', limit_kern_branch='362', limit_kern_start='28096'
52: constrained_branching='0', dom_opt='1', f_clique_lb='20573', f_deg2='845', f_deg2_heur='6705', f_deg3='8261', f_dom='26949', f_lp='21166', f_lp_lb='22191', limit_kern_branch='1500', limit_kern_start='14293'
53: constrained_branching='0', dom_opt='1', f_clique_lb='7063', f_deg2='39768', f_deg2_heur='38108', f_deg3='15513', f_dom='26605', f_lp='23744', f_lp_lb='24774', limit_kern_branch='31636', limit_kern_start='23999'
54: constrained_branching='0', dom_opt='0', f_clique_lb='21463', f_deg2='15930', f_deg2_heur='34358', f_deg3='4776', f_dom='3338', f_lp='4377', f_lp_lb='6811', limit_kern_branch='24169', limit_kern_start='33715'
55: constrained_branching='0', dom_opt='1', f_clique_lb='22394', f_deg2='16460', f_deg2_heur='6606', f_deg3='6149', f_dom='6737', f_lp='14053', f_lp_lb='1385', limit_kern_branch='37434', limit_kern_start='7608'
56: constrained_branching='0', dom_opt='1', f_clique_lb='23798', f_deg2='17956', f_deg2_heur='1027', f_deg3='23647', f_dom='7299', f_lp='19775', f_lp_lb='12642', limit_kern_branch='18107', limit_kern_start='13786'
57: constrained_branching='1', dom_opt='1', f_clique_lb='30874', f_deg2='3117', f_deg2_heur='15999', f_deg3='12515', f_dom='26673', f_lp='1509', f_lp_lb='35085', limit_kern_branch='13549', limit_kern_start='36519'
58: constrained_branching='1', dom_opt='0', f_clique_lb='35996', f_deg2='17047', f_deg2_heur='32854', f_deg3='7441', f_dom='29732', f_lp='11167', f_lp_lb='39815', limit_kern_branch='9022', limit_kern_start='33029'
59: constrained_branching='1', dom_opt='1', f_clique_lb='6825', f_deg2='9336', f_deg2_heur='29922', f_deg3='394', f_dom='20892', f_lp='23282', f_lp_lb='36323', limit_kern_branch='19865', limit_kern_start='29006'
60: constrained_branching='0', dom_opt='0', f_clique_lb='11476', f_deg2='18948', f_deg2_heur='31288', f_deg3='28417', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
61: constrained_branching='0', dom_opt='1', f_clique_lb='14892', f_deg2='33798', f_deg2_heur='30581', f_deg3='28529', f_dom='10670', f_lp='28738', f_lp_lb='29097', limit_kern_branch='18121', limit_kern_start='8772'
62: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='16185', f_deg2_heur='27995', f_deg3='23159', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
63: constrained_branching='0', dom_opt='1', f_clique_lb='7583', f_deg2='16558', f_deg2_heur='39398', f_deg3='21101', f_dom='23383', f_lp='29344', f_lp_lb='34294', limit_kern_branch='3994', limit_kern_start='9941'
64: constrained_branching='0', dom_opt='1', f_clique_lb='8131', f_deg2='31033', f_deg2_heur='14528', f_deg3='34070', f_dom='25928', f_lp='13268', f_lp_lb='33755', limit_kern_branch='15247', limit_kern_start='27174'
65: constrained_branching='1', dom_opt='1', f_clique_lb='74', f_deg2='39048', f_deg2_heur='16997', f_deg3='9748', f_dom='23472', f_lp='37177', f_lp_lb='22300', limit_kern_branch='4215', limit_kern_start='31386'
66: constrained_branching='1', dom_opt='1', f_clique_lb='26442', f_deg2='18088', f_deg2_heur='5302', f_deg3='8484', f_dom='25023', f_lp='34818', f_lp_lb='20033', limit_kern_branch='34138', limit_kern_start='23317'
67: constrained_branching='0', dom_opt='0', f_clique_lb='11476', f_deg2='18382', f_deg2_heur='31288', f_deg3='28417', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
68: constrained_branching='0', dom_opt='0', f_clique_lb='34286', f_deg2='33193', f_deg2_heur='4083', f_deg3='5295', f_dom='37386', f_lp='20857', f_lp_lb='28518', limit_kern_branch='24358', limit_kern_start='31273'
69: constrained_branching='1', dom_opt='1', f_clique_lb='27552', f_deg2='17047', f_deg2_heur='32854', f_deg3='7441', f_dom='11274', f_lp='24204', f_lp_lb='39815', limit_kern_branch='9022', limit_kern_start='39802'
70: constrained_branching='0', dom_opt='0', f_clique_lb='36656', f_deg2='12616', f_deg2_heur='31575', f_deg3='38223', f_dom='25604', f_lp='27691', f_lp_lb='34257', limit_kern_branch='31961', limit_kern_start='7571'
71: constrained_branching='0', dom_opt='1', f_clique_lb='539', f_deg2='21435', f_deg2_heur='12716', f_deg3='481', f_dom='4817', f_lp='4659', f_lp_lb='34201', limit_kern_branch='515', limit_kern_start='30254'
72: constrained_branching='0', dom_opt='1', f_clique_lb='9511', f_deg2='8506', f_deg2_heur='10708', f_deg3='29877', f_dom='39197', f_lp='31531', f_lp_lb='22061', limit_kern_branch='12517', limit_kern_start='35540'
73: constrained_branching='1', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='18246', f_dom='33860', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
74: constrained_branching='0', dom_opt='1', f_clique_lb='29060', f_deg2='30130', f_deg2_heur='18463', f_deg3='29985', f_dom='30791', f_lp='9201', f_lp_lb='2302', limit_kern_branch='21257', limit_kern_start='16606'
75: constrained_branching='1', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='23159', f_dom='35609', f_lp='32960', f_lp_lb='37442', limit_kern_branch='4940', limit_kern_start='18982'
76: constrained_branching='1', dom_opt='1', f_clique_lb='6702', f_deg2='8233', f_deg2_heur='12550', f_deg3='14600', f_dom='28041', f_lp='38076', f_lp_lb='37422', limit_kern_branch='11958', limit_kern_start='35836'
77: constrained_branching='1', dom_opt='1', f_clique_lb='74', f_deg2='39048', f_deg2_heur='16997', f_deg3='21364', f_dom='23472', f_lp='33082', f_lp_lb='22300', limit_kern_branch='3538', limit_kern_start='36637'
78: constrained_branching='0', dom_opt='1', f_clique_lb='36505', f_deg2='36823', f_deg2_heur='17695', f_deg3='36029', f_dom='8774', f_lp='36587', f_lp_lb='8652', limit_kern_branch='2518', limit_kern_start='6976'
79: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='8758', f_deg2_heur='28375', f_deg3='18246', f_dom='39024', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='34428'
80: constrained_branching='1', dom_opt='0', f_clique_lb='28255', f_deg2='12020', f_deg2_heur='11913', f_deg3='3258', f_dom='32328', f_lp='31025', f_lp_lb='24183', limit_kern_branch='5025', limit_kern_start='36304'
81: constrained_branching='0', dom_opt='0', f_clique_lb='7982', f_deg2='18948', f_deg2_heur='30318', f_deg3='23159', f_dom='33496', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
82: constrained_branching='0', dom_opt='1', f_clique_lb='2933', f_deg2='2928', f_deg2_heur='31465', f_deg3='9348', f_dom='34466', f_lp='4095', f_lp_lb='35832', limit_kern_branch='6307', limit_kern_start='20116'
83: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='18246', f_dom='34868', f_lp='32960', f_lp_lb='26947', limit_kern_branch='4940', limit_kern_start='18982'
84: constrained_branching='1', dom_opt='1', f_clique_lb='23628', f_deg2='36416', f_deg2_heur='21253', f_deg3='594', f_dom='21467', f_lp='16380', f_lp_lb='8794', limit_kern_branch='1742', limit_kern_start='30757'
85: constrained_branching='1', dom_opt='0', f_clique_lb='28255', f_deg2='12020', f_deg2_heur='14505', f_deg3='3258', f_dom='36574', f_lp='31025', f_lp_lb='24183', limit_kern_branch='5025', limit_kern_start='38372'
86: constrained_branching='1', dom_opt='1', f_clique_lb='31603', f_deg2='20130', f_deg2_heur='13787', f_deg3='27064', f_dom='26407', f_lp='26055', f_lp_lb='22576', limit_kern_branch='8685', limit_kern_start='26244'
87: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='13125', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
88: constrained_branching='1', dom_opt='0', f_clique_lb='18199', f_deg2='20732', f_deg2_heur='21697', f_deg3='1143', f_dom='13110', f_lp='18051', f_lp_lb='39534', limit_kern_branch='2801', limit_kern_start='8910'
89: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='16585', f_deg2_heur='28535', f_deg3='22859', f_dom='35609', f_lp='27279', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
90: constrained_branching='1', dom_opt='0', f_clique_lb='3070', f_deg2='28268', f_deg2_heur='29892', f_deg3='19611', f_dom='9833', f_lp='27637', f_lp_lb='171', limit_kern_branch='3477', limit_kern_start='27133'
91: constrained_branching='1', dom_opt='1', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='22899', f_dom='20953', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
92: constrained_branching='0', dom_opt='0', f_clique_lb='15686', f_deg2='30700', f_deg2_heur='17985', f_deg3='30257', f_dom='11081', f_lp='2973', f_lp_lb='27412', limit_kern_branch='36585', limit_kern_start='20886'
93: constrained_branching='1', dom_opt='0', f_clique_lb='28255', f_deg2='12020', f_deg2_heur='11913', f_deg3='3258', f_dom='32328', f_lp='31025', f_lp_lb='18332', limit_kern_branch='5025', limit_kern_start='36304'
94: constrained_branching='1', dom_opt='1', f_clique_lb='6217', f_deg2='23220', f_deg2_heur='19373', f_deg3='12037', f_dom='14783', f_lp='18356', f_lp_lb='30208', limit_kern_branch='20705', limit_kern_start='15986'
95: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='9481', f_dom='35609', f_lp='32960', f_lp_lb='34708', limit_kern_branch='13678', limit_kern_start='18982'
96: constrained_branching='0', dom_opt='1', f_clique_lb='13295', f_deg2='5879', f_deg2_heur='32328', f_deg3='30945', f_dom='19758', f_lp='16491', f_lp_lb='14060', limit_kern_branch='8098', limit_kern_start='16942'
97: constrained_branching='1', dom_opt='0', f_clique_lb='6622', f_deg2='20732', f_deg2_heur='15970', f_deg3='1143', f_dom='13110', f_lp='18051', f_lp_lb='39534', limit_kern_branch='2801', limit_kern_start='10184'
98: constrained_branching='0', dom_opt='0', f_clique_lb='35099', f_deg2='15802', f_deg2_heur='14055', f_deg3='38581', f_dom='30417', f_lp='15016', f_lp_lb='23249', limit_kern_branch='26003', limit_kern_start='25126'
99: constrained_branching='1', dom_opt='1', f_clique_lb='35996', f_deg2='17047', f_deg2_heur='32854', f_deg3='346', f_dom='11274', f_lp='11167', f_lp_lb='39815', limit_kern_branch='9022', limit_kern_start='33029'
100: constrained_branching='1', dom_opt='0', f_clique_lb='23137', f_deg2='22647', f_deg2_heur='307', f_deg3='20598', f_dom='22282', f_lp='3236', f_lp_lb='33419', limit_kern_branch='39999', limit_kern_start='8795'
101: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='14635', f_deg2_heur='31288', f_deg3='18246', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='3660', limit_kern_start='18982'
102: constrained_branching='0', dom_opt='0', f_clique_lb='2051', f_deg2='10029', f_deg2_heur='16061', f_deg3='9367', f_dom='22688', f_lp='14118', f_lp_lb='7307', limit_kern_branch='22540', limit_kern_start='16295'
103: constrained_branching='1', dom_opt='0', f_clique_lb='9629', f_deg2='24505', f_deg2_heur='24156', f_deg3='13125', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='8435'
104: constrained_branching='0', dom_opt='0', f_clique_lb='2218', f_deg2='16803', f_deg2_heur='4360', f_deg3='7435', f_dom='19352', f_lp='27721', f_lp_lb='29630', limit_kern_branch='6151', limit_kern_start='7470'
105: constrained_branching='1', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='14171', f_dom='35609', f_lp='32960', f_lp_lb='33126', limit_kern_branch='4940', limit_kern_start='18982'
106: constrained_branching='1', dom_opt='0', f_clique_lb='238', f_deg2='14005', f_deg2_heur='33799', f_deg3='38318', f_dom='32659', f_lp='2293', f_lp_lb='37424', limit_kern_branch='9105', limit_kern_start='13454'
107: constrained_branching='0', dom_opt='0', f_clique_lb='8737', f_deg2='33545', f_deg2_heur='10707', f_deg3='14105', f_dom='8153', f_lp='34815', f_lp_lb='2941', limit_kern_branch='261', limit_kern_start='34493'
108: constrained_branching='1', dom_opt='0', f_clique_lb='7392', f_deg2='35552', f_deg2_heur='18945', f_deg3='17415', f_dom='20203', f_lp='36643', f_lp_lb='20203', limit_kern_branch='4990', limit_kern_start='22867'
109: constrained_branching='1', dom_opt='0', f_clique_lb='21287', f_deg2='17047', f_deg2_heur='32854', f_deg3='346', f_dom='22740', f_lp='11167', f_lp_lb='39815', limit_kern_branch='9022', limit_kern_start='33029'
110: constrained_branching='1', dom_opt='0', f_clique_lb='18980', f_deg2='36926', f_deg2_heur='25707', f_deg3='37781', f_dom='34733', f_lp='39358', f_lp_lb='15659', limit_kern_branch='34971', limit_kern_start='191'
111: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='18948', f_deg2_heur='31288', f_deg3='24446', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='18982'
112: constrained_branching='1', dom_opt='0', f_clique_lb='30297', f_deg2='32545', f_deg2_heur='27568', f_deg3='9505', f_dom='19209', f_lp='19390', f_lp_lb='13267', limit_kern_branch='22085', limit_kern_start='9567'
113: constrained_branching='1', dom_opt='0', f_clique_lb='3407', f_deg2='36926', f_deg2_heur='25707', f_deg3='37781', f_dom='38883', f_lp='39358', f_lp_lb='24958', limit_kern_branch='34971', limit_kern_start='191'
114: constrained_branching='0', dom_opt='1', f_clique_lb='17364', f_deg2='20466', f_deg2_heur='19130', f_deg3='36135', f_dom='24568', f_lp='25429', f_lp_lb='37275', limit_kern_branch='29603', limit_kern_start='38410'
115: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='14991', f_deg2_heur='38853', f_deg3='18246', f_dom='35477', f_lp='32960', f_lp_lb='34048', limit_kern_branch='5001', limit_kern_start='18982'
116: constrained_branching='1', dom_opt='0', f_clique_lb='22123', f_deg2='33041', f_deg2_heur='2762', f_deg3='6042', f_dom='15734', f_lp='9959', f_lp_lb='38079', limit_kern_branch='26762', limit_kern_start='38028'
117: constrained_branching='0', dom_opt='0', f_clique_lb='13014', f_deg2='18948', f_deg2_heur='31288', f_deg3='23159', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='4940', limit_kern_start='9279'
118: constrained_branching='1', dom_opt='0', f_clique_lb='27766', f_deg2='7302', f_deg2_heur='39442', f_deg3='39541', f_dom='33902', f_lp='6759', f_lp_lb='8651', limit_kern_branch='7238', limit_kern_start='1784'
119: constrained_branching='1', dom_opt='0', f_clique_lb='28255', f_deg2='20483', f_deg2_heur='7911', f_deg3='3258', f_dom='36296', f_lp='31025', f_lp_lb='24183', limit_kern_branch='5025', limit_kern_start='36304'
120: constrained_branching='0', dom_opt='0', f_clique_lb='6456', f_deg2='1302', f_deg2_heur='10867', f_deg3='2843', f_dom='1102', f_lp='25986', f_lp_lb='33627', limit_kern_branch='8557', limit_kern_start='22151'
121: constrained_branching='0', dom_opt='0', f_clique_lb='9629', f_deg2='16185', f_deg2_heur='27995', f_deg3='23159', f_dom='35609', f_lp='32960', f_lp_lb='34048', limit_kern_branch='2605', limit_kern_start='18982'
122: constrained_branching='0', dom_opt='1', f_clique_lb='10877', f_deg2='38183', f_deg2_heur='20532', f_deg3='30629', f_dom='22552', f_lp='15333', f_lp_lb='11419', limit_kern_branch='18487', limit_kern_start='11952'
